"case"	"alternative"	"choice"	"distance"	"cost"	"intime"	"outtime"	"income"	"urban"
2660	"car"	0	428	81.32	293	0	70	2
2661	"train"	0	428	64.4	263	99	70	2
2661	"air"	0	428	161.75	58	100	70	2
2661	"bus"	0	428	32.35	290	95	70	2
2661	"car"	1	428	81.32	293	0	70	2
2662	"train"	1	438	66.1	263	100	25	2
2662	"air"	0	438	163.15	58	100	25	2
2662	"bus"	0	438	32.15	290	98	25	2
2662	"car"	0	438	83.22	306	0	25	2
2663	"train"	0	438	66.1	263	100	45	2
2663	"air"	1	438	163.15	58	100	45	2
2663	"bus"	0	438	32.15	290	98	45	2
2663	"car"	0	438	83.22	306	0	45	2
2664	"train"	0	438	66.1	263	100	70	2
2664	"air"	1	438	163.15	58	100	70	2
2664	"bus"	0	438	32.15	290	98	70	2
2664	"car"	0	438	83.22	306	0	70	2
2665	"train"	0	438	66.1	263	100	55	2
2665	"air"	1	438	163.15	58	100	55	2
2665	"bus"	0	438	32.15	290	98	55	2
2665	"car"	0	438	83.22	306	0	55	2
2666	"train"	0	438	66.1	263	100	70	2
2666	"air"	1	438	163.15	58	100	70	2
2666	"bus"	0	438	32.15	290	98	70	2
2666	"car"	0	438	83.22	306	0	70	2
2667	"train"	0	473	68.4	263	135	35	1
2667	"air"	1	473	165.75	58	125	35	1
2667	"bus"	0	473	32.15	290	123	35	1
2667	"car"	0	473	89.87	313	0	35	1
2668	"train"	1	433	67.4	263	105	25	1
2668	"air"	0	433	168.15	58	105	25	1
2668	"bus"	0	433	31.15	290	93	25	1
2668	"car"	0	433	82.27	299	0	25	1
2669	"train"	1	433	67.4	263	105	5	1
2669	"air"	0	433	168.15	58	105	5	1
2669	"bus"	0	433	31.15	290	93	5	1
2669	"car"	0	433	82.27	299	0	5	1
2670	"train"	0	433	67.4	263	105	45	1
2670	"air"	1	433	168.15	58	105	45	1
2670	"bus"	0	433	31.15	290	93	45	1
2670	"car"	0	433	82.27	299	0	45	1
2671	"train"	0	433	67.4	263	105	70	1
2671	"air"	1	433	168.15	58	105	70	1
2671	"bus"	0	433	31.15	290	93	70	1
2671	"car"	0	433	82.27	299	0	70	1
2672	"train"	0	433	67.4	263	105	70	1
2672	"air"	0	433	168.15	58	105	70	1
2672	"bus"	0	433	31.15	290	93	70	1
2672	"car"	1	433	82.27	299	0	70	1
2673	"train"	0	697	81.2	304	125	70	1
2673	"air"	1	697	195.15	69	130	70	1
2673	"bus"	0	697	35.51	370	118	70	1
2673	"car"	0	697	132.43	457	0	70	1
2687	"train"	0	540	73.75	304	100	70	2
2687	"air"	1	540	185.15	69	105	70	2
2687	"bus"	0	540	33.41	370	96	70	2
2687	"car"	0	540	102.6	342	0	70	2
2688	"train"	0	540	73.75	304	100	70	2
2688	"air"	1	540	185.15	69	105	70	2
2688	"bus"	0	540	33.41	370	96	70	2
2688	"car"	0	540	102.6	342	0	70	2
2689	"train"	0	540	73.75	304	100	45	2
2689	"air"	1	540	185.15	69	105	45	2
2689	"bus"	0	540	33.41	370	96	45	2
2689	"car"	0	540	102.6	342	0	45	2
2690	"train"	0	540	73.75	304	100	70	2
2690	"air"	0	540	185.15	69	105	70	2
2690	"bus"	0	540	33.41	370	96	70	2
2690	"car"	1	540	102.6	342	0	70	2
2691	"train"	1	545	71.2	304	87	70	2
2691	"air"	0	545	191.7	69	105	70	2
2691	"bus"	0	545	33.56	370	91	70	2
2691	"car"	0	545	103.55	349	0	70	2
2692	"train"	1	545	71.2	304	87	70	2
2692	"air"	0	545	191.7	69	105	70	2
2692	"bus"	0	545	33.56	370	91	70	2
2692	"car"	0	545	103.55	349	0	70	2
2693	"train"	1	545	71.2	304	87	70	2
2693	"air"	0	545	191.7	69	105	70	2
2693	"bus"	0	545	33.56	370	91	70	2
2693	"car"	0	545	103.55	349	0	70	2
2694	"train"	1	545	71.2	304	87	70	2
2694	"air"	0	545	191.7	69	105	70	2
2694	"bus"	0	545	33.56	370	91	70	2
2694	"car"	0	545	103.55	349	0	70	2
2695	"train"	1	545	71.2	304	87	70	2
2695	"air"	0	545	191.7	69	105	70	2
2695	"bus"	0	545	33.56	370	91	70	2
2695	"car"	0	545	103.55	349	0	70	2
2696	"train"	0	545	71.2	304	87	70	2
2696	"air"	1	545	191.7	69	105	70	2
2696	"bus"	0	545	33.56	370	91	70	2
2696	"car"	0	545	103.55	349	0	70	2
2697	"train"	0	545	71.2	304	87	70	2
2697	"air"	1	545	191.7	69	105	70	2
2697	"bus"	0	545	33.56	370	91	70	2
2697	"car"	0	545	103.55	349	0	70	2
2698	"train"	0	545	71.2	304	87	45	2
2698	"air"	0	545	191.7	69	105	45	2
2698	"bus"	0	545	33.56	370	91	45	2
2698	"car"	1	545	103.55	349	0	45	2
2699	"train"	0	545	72.7	304	102	70	2
2699	"air"	1	545	193.15	69	110	70	2
2699	"bus"	0	545	34.01	370	103	70	2
2699	"car"	0	545	103.55	349	0	70	2
2700	"train"	1	550	74.2	304	105	70	2
2700	"air"	0	550	194.75	69	120	70	2
2700	"bus"	0	550	35.01	370	108	70	2
2700	"car"	0	550	104.5	355	0	70	2
2701	"train"	0	550	74.2	304	105	25	2
2701	"air"	1	550	194.75	69	120	25	2
2701	"bus"	0	550	35.01	370	108	25	2
2701	"car"	0	550	104.5	355	0	25	2
2702	"train"	0	550	74.2	304	105	70	2
2702	"air"	1	550	194.75	69	120	70	2
2702	"bus"	0	550	35.01	370	108	70	2
2702	"car"	0	550	104.5	355	0	70	2
2703	"train"	0	559	73.2	304	105	70	1
2703	"air"	1	559	191.15	69	114	70	1
2703	"bus"	0	559	35.51	370	108	70	1
2703	"car"	0	559	106.21	355	0	70	1
2704	"train"	0	552	74.7	304	105	23	1
2704	"air"	1	552	191.5	69	118	23	1
2704	"bus"	0	552	33.01	370	93	23	1
2704	"car"	0	552	104.88	350	0	23	1
2705	"train"	0	552	74.7	304	105	70	1
2705	"air"	1	552	191.5	69	118	70	1
2705	"bus"	0	552	33.01	370	93	70	1
2705	"car"	0	552	104.88	350	0	70	1
2706	"train"	0	552	74.7	304	105	70	1
2706	"air"	0	552	191.5	69	118	70	1
2706	"bus"	0	552	33.01	370	93	70	1
2706	"car"	1	552	104.88	350	0	70	1
2707	"train"	0	552	74.7	304	105	55	1
2707	"air"	0	552	191.5	69	118	55	1
2707	"bus"	0	552	33.01	370	93	55	1
2707	"car"	1	552	104.88	350	0	55	1
2712	"train"	1	761	101.9	534	93	55	1
2712	"air"	0	761	213.55	84	101	55	1
2712	"bus"	0	761	53.22	629	89	55	1
2712	"car"	0	761	144.59	480	0	55	1
2713	"train"	0	761	101.9	534	93	70	1
2713	"air"	1	761	213.55	84	101	70	1
2713	"bus"	0	761	53.22	629	89	70	1
2713	"car"	0	761	144.59	480	0	70	1
2714	"train"	0	761	101.9	534	93	35	1
2714	"air"	1	761	213.55	84	101	35	1
2714	"bus"	0	761	53.22	629	89	35	1
2714	"car"	0	761	144.59	480	0	35	1
2715	"train"	0	761	101.9	534	93	70	1
2715	"air"	1	761	213.55	84	101	70	1
2715	"bus"	0	761	53.22	629	89	70	1
2715	"car"	0	761	144.59	480	0	70	1
2716	"train"	0	761	101.9	534	93	70	1
2716	"air"	1	761	213.55	84	101	70	1
2716	"bus"	0	761	53.22	629	89	70	1
2716	"car"	0	761	144.59	480	0	70	1
2717	"train"	0	767	102.1	534	100	35	1
2717	"air"	0	767	221.55	84	105	35	1
2717	"bus"	0	767	53.47	629	93	35	1
2717	"car"	1	767	145.73	485	0	35	1
2718	"train"	0	785	105.6	534	105	70	1
2718	"air"	1	785	209.55	84	93	70	1
2718	"bus"	0	785	53.47	629	98	70	1
2718	"car"	0	785	149.15	500	0	70	1
2719	"train"	0	902	105.6	534	105	70	1
2719	"air"	1	902	221.55	84	105	70	1
2719	"bus"	0	902	55.47	629	98	70	1
2719	"car"	0	902	171.38	596	0	70	1
2720	"train"	0	852	106.6	534	125	25	1
2720	"air"	1	852	221.55	84	135	25	1
2720	"bus"	0	852	56.47	629	118	25	1
2720	"car"	0	852	161.88	540	0	25	1
2723	"train"	0	360	55.4	148	134	70	0
2723	"air"	0	360	161.5	58	110	70	0
2723	"bus"	0	360	27.64	304	108	70	0
2723	"car"	1	360	68.4	247	0	70	0
2724	"train"	0	440	65.4	263	113	70	1
2724	"air"	1	440	153.5	58	85	70	1
2724	"bus"	0	440	31.6	290	97	70	1
2724	"car"	0	440	83.6	309	0	70	1
2725	"train"	0	440	65.4	263	113	70	1
2725	"air"	1	440	153.5	58	85	70	1
2725	"bus"	0	440	31.6	290	97	70	1
2725	"car"	0	440	83.6	309	0	70	1
2726	"train"	0	440	65.4	263	113	70	1
2726	"air"	1	440	153.5	58	85	70	1
2726	"bus"	0	440	31.6	290	97	70	1
2726	"car"	0	440	83.6	309	0	70	1
2730	"train"	0	201	42	109	108	25	0
2730	"air"	0	201	154.3	60	125	25	0
2730	"bus"	0	201	22.76	119	100	25	0
2730	"car"	1	201	38.19	149	0	25	0
2731	"train"	0	201	42	109	108	70	0
2731	"air"	0	201	154.3	60	125	70	0
2731	"bus"	0	201	22.76	119	100	70	0
2731	"car"	1	201	38.19	149	0	70	0
2732	"train"	0	201	42	109	108	70	0
2732	"air"	0	201	154.3	60	125	70	0
2732	"bus"	0	201	22.76	119	100	70	0
2732	"car"	1	201	38.19	149	0	70	0
2733	"train"	0	264	48.9	148	108	70	0
2733	"air"	1	264	151.45	60	93	70	0
2733	"bus"	0	264	27.96	183	95	70	0
2733	"car"	0	264	50.16	186	0	70	0
2734	"train"	0	264	48.9	148	108	25	0
2734	"air"	0	264	151.45	60	93	25	0
2734	"bus"	0	264	27.96	183	95	25	0
2734	"car"	1	264	50.16	186	0	25	0
2735	"train"	1	343	59.2	190	103	15	0
2735	"air"	0	343	172.9	58	165	15	0
2735	"bus"	0	343	30.64	304	95	15	0
2735	"car"	0	343	65.17	233	0	15	0
2736	"train"	0	343	59.2	190	103	55	0
2736	"air"	0	343	172.9	58	165	55	0
2736	"bus"	0	343	30.64	304	95	55	0
2736	"car"	1	343	65.17	233	0	55	0
2737	"train"	0	439	55.8	238	103	70	0
2737	"air"	0	439	172.9	58	155	70	0
2737	"bus"	0	439	33.64	304	135	70	0
2737	"car"	1	439	83.41	292	0	70	0
2738	"train"	0	497	59.8	238	128	70	0
2738	"air"	0	497	172.9	58	155	70	0
2738	"bus"	0	497	33.64	304	135	70	0
2738	"car"	1	497	94.43	333	0	70	0
2739	"train"	0	409	68.4	263	128	55	1
2739	"air"	1	409	164.9	58	110	55	1
2739	"bus"	0	409	35.4	290	103	55	1
2739	"car"	0	409	77.71	306	0	55	1
2740	"train"	0	409	68.4	263	128	55	1
2740	"air"	1	409	164.9	58	110	55	1
2740	"bus"	0	409	35.4	290	103	55	1
2740	"car"	0	409	77.71	306	0	55	1
2741	"train"	1	443	66.4	263	117	45	1
2741	"air"	0	443	161.5	58	105	45	1
2741	"bus"	0	443	36.6	290	102	45	1
2741	"car"	0	443	84.17	313	0	45	1
2742	"train"	1	443	66.4	263	117	70	1
2742	"air"	0	443	161.5	58	105	70	1
2742	"bus"	0	443	36.6	290	102	70	1
2742	"car"	0	443	84.17	313	0	70	1
2743	"train"	0	443	66.4	263	117	70	1
2743	"air"	1	443	161.5	58	105	70	1
2743	"bus"	0	443	36.6	290	102	70	1
2743	"car"	0	443	84.17	313	0	70	1
2744	"train"	0	443	66.4	263	117	70	1
2744	"air"	1	443	161.5	58	105	70	1
2744	"bus"	0	443	36.6	290	102	70	1
2744	"car"	0	443	84.17	313	0	70	1
2745	"train"	0	443	66.4	263	117	55	1
2745	"air"	1	443	161.5	58	105	55	1
2745	"bus"	0	443	36.6	290	102	55	1
2745	"car"	0	443	84.17	313	0	55	1
2746	"train"	0	443	66.4	263	117	55	1
2746	"air"	1	443	161.5	58	105	55	1
2746	"bus"	0	443	36.6	290	102	55	1
2746	"car"	0	443	84.17	313	0	55	1
2747	"train"	0	443	66.4	263	117	70	1
2747	"air"	1	443	161.5	58	105	70	1
2747	"bus"	0	443	36.6	290	102	70	1
2747	"car"	0	443	84.17	313	0	70	1
2748	"train"	0	443	66.4	263	117	70	1
2748	"air"	1	443	161.5	58	105	70	1
2748	"bus"	0	443	36.6	290	102	70	1
2748	"car"	0	443	84.17	313	0	70	1
2749	"train"	0	443	66.4	263	117	70	1
2749	"air"	1	443	161.5	58	105	70	1
2749	"bus"	0	443	36.6	290	102	70	1
2749	"car"	0	443	84.17	313	0	70	1
2750	"train"	0	443	66.4	263	117	70	1
2750	"air"	1	443	161.5	58	105	70	1
2750	"bus"	0	443	36.6	290	102	70	1
2750	"car"	0	443	84.17	313	0	70	1
2751	"train"	0	443	66.4	263	117	70	1
2751	"air"	1	443	161.5	58	105	70	1
2751	"bus"	0	443	36.6	290	102	70	1
2751	"car"	0	443	84.17	313	0	70	1
2752	"train"	0	443	66.4	263	117	70	1
2752	"air"	1	443	161.5	58	105	70	1
2752	"bus"	0	443	36.6	290	102	70	1
2752	"car"	0	443	84.17	313	0	70	1
2753	"train"	0	443	66.4	263	117	70	1
2753	"air"	1	443	161.5	58	105	70	1
2753	"bus"	0	443	36.6	290	102	70	1
2753	"car"	0	443	84.17	313	0	70	1
2754	"train"	0	443	66.4	263	117	70	1
2754	"air"	1	443	161.5	58	105	70	1
2754	"bus"	0	443	36.6	290	102	70	1
2754	"car"	0	443	84.17	313	0	70	1
2755	"train"	0	443	66.4	263	117	70	1
2755	"air"	1	443	161.5	58	105	70	1
2755	"bus"	0	443	36.6	290	102	70	1
2755	"car"	0	443	84.17	313	0	70	1
2756	"train"	0	443	66.4	263	117	70	1
2756	"air"	1	443	161.5	58	105	70	1
2756	"bus"	0	443	36.6	290	102	70	1
2756	"car"	0	443	84.17	313	0	70	1
2757	"train"	0	443	66.4	263	117	70	1
2757	"air"	1	443	161.5	58	105	70	1
2757	"bus"	0	443	36.6	290	102	70	1
2757	"car"	0	443	84.17	313	0	70	1
2758	"train"	0	443	66.4	263	117	45	1
2758	"air"	1	443	161.5	58	105	45	1
2758	"bus"	0	443	36.6	290	102	45	1
2758	"car"	0	443	84.17	313	0	45	1
2759	"train"	0	443	66.4	263	117	45	1
2759	"air"	1	443	161.5	58	105	45	1
2759	"bus"	0	443	36.6	290	102	45	1
2759	"car"	0	443	84.17	313	0	45	1
2760	"train"	0	443	66.4	263	117	70	1
2760	"air"	1	443	161.5	58	105	70	1
2760	"bus"	0	443	36.6	290	102	70	1
2760	"car"	0	443	84.17	313	0	70	1
2761	"train"	1	453	68.1	263	118	35	1
2761	"air"	0	453	162.9	58	105	35	1
2761	"bus"	0	453	36.4	290	105	35	1
2761	"car"	0	453	86.07	326	0	35	1
2762	"train"	0	453	68.1	263	118	70	1
2762	"air"	1	453	162.9	58	105	70	1
2762	"bus"	0	453	36.4	290	105	70	1
2762	"car"	0	453	86.07	326	0	70	1
2763	"train"	0	712	83.2	304	143	70	0
2763	"air"	1	712	194.9	69	135	70	0
2763	"bus"	0	712	39.76	370	125	70	0
2763	"car"	0	712	135.28	476	0	70	0
2764	"train"	0	606	83.2	304	133	70	0
2764	"air"	1	606	194.9	69	125	70	0
2764	"bus"	0	606	37.76	370	115	70	0
2764	"car"	0	606	115.14	403	0	70	0
2765	"train"	0	565	82.65	304	123	45	0
2765	"air"	1	565	186.9	69	117	45	0
2765	"bus"	0	565	37.76	370	105	45	0
2765	"car"	0	565	107.35	375	0	45	0
2766	"train"	0	565	82.65	304	123	70	0
2766	"air"	1	565	186.9	69	117	70	0
2766	"bus"	0	565	37.76	370	105	70	0
2766	"car"	0	565	107.35	375	0	70	0
2775	"train"	0	555	75.75	304	118	35	1
2775	"air"	1	555	184.9	69	110	35	1
2775	"bus"	0	555	37.66	370	103	35	1
2775	"car"	0	555	105.45	362	0	35	1
2776	"train"	0	555	75.75	304	118	70	1
2776	"air"	1	555	184.9	69	110	70	1
2776	"bus"	0	555	37.66	370	103	70	1
2776	"car"	0	555	105.45	362	0	70	1
2777	"train"	0	560	75.2	304	113	35	1
2777	"air"	1	560	185.55	69	113	35	1
2777	"bus"	0	560	37.86	370	100	35	1
2777	"car"	0	560	106.4	369	0	35	1
2778	"train"	1	560	73.2	304	105	70	1
2778	"air"	0	560	191.45	69	110	70	1
2778	"bus"	0	560	37.81	370	98	70	1
2778	"car"	0	560	106.4	369	0	70	1
2779	"train"	1	560	73.2	304	105	70	1
2779	"air"	0	560	191.45	69	110	70	1
2779	"bus"	0	560	37.81	370	98	70	1
2779	"car"	0	560	106.4	369	0	70	1
2780	"train"	1	560	73.2	304	105	70	1
2780	"air"	0	560	191.45	69	110	70	1
2780	"bus"	0	560	37.81	370	98	70	1
2780	"car"	0	560	106.4	369	0	70	1
2781	"train"	1	560	73.2	304	105	70	1
2781	"air"	0	560	191.45	69	110	70	1
2781	"bus"	0	560	37.81	370	98	70	1
2781	"car"	0	560	106.4	369	0	70	1
2782	"train"	1	560	73.2	304	105	15	1
2782	"air"	0	560	191.45	69	110	15	1
2782	"bus"	0	560	37.81	370	98	15	1
2782	"car"	0	560	106.4	369	0	15	1
2783	"train"	0	560	73.2	304	105	70	1
2783	"air"	0	560	191.45	69	110	70	1
2783	"bus"	0	560	37.81	370	98	70	1
2783	"car"	1	560	106.4	369	0	70	1
2784	"train"	0	560	74.2	304	118	70	1
2784	"air"	1	560	192	69	120	70	1
2784	"bus"	0	560	38.56	370	105	70	1
2784	"car"	0	560	106.4	369	0	70	1
2785	"train"	0	574	75.2	304	123	70	0
2785	"air"	1	574	190.9	69	119	70	0
2785	"bus"	0	574	39.76	370	115	70	0
2785	"car"	0	574	109.06	375	0	70	0
2786	"train"	0	574	75.2	304	123	45	0
2786	"air"	1	574	190.9	69	119	45	0
2786	"bus"	0	574	39.76	370	115	45	0
2786	"car"	0	574	109.06	375	0	45	0
2790	"train"	1	773	103.35	507	103	70	0
2790	"air"	0	773	212.3	84	98	70	0
2790	"bus"	0	773	57.97	629	96	70	0
2790	"car"	0	773	146.87	495	0	70	0
2791	"train"	0	983	109.6	534	163	55	0
2791	"air"	1	983	221.3	84	110	55	0
2791	"bus"	0	983	60.72	629	145	55	0
2791	"car"	0	983	186.77	670	0	55	0
2793	"train"	0	411	67.4	263	110	55	0
2793	"air"	1	411	168.9	58	115	55	0
2793	"bus"	0	411	30.4	290	100	55	0
2793	"car"	0	411	78.09	286	0	55	0
2794	"train"	0	443	65.4	263	99	70	1
2794	"air"	1	443	162.5	58	100	70	1
2794	"bus"	0	443	31.6	290	92	70	1
2794	"car"	0	443	84.17	313	0	70	1
2795	"train"	0	443	65.4	263	99	70	1
2795	"air"	1	443	162.5	58	100	70	1
2795	"bus"	0	443	31.6	290	92	70	1
2795	"car"	0	443	84.17	313	0	70	1
2796	"train"	0	443	65.4	263	99	45	1
2796	"air"	1	443	162.5	58	100	45	1
2796	"bus"	0	443	31.6	290	92	45	1
2796	"car"	0	443	84.17	313	0	45	1
2797	"train"	0	453	67.1	263	100	70	1
2797	"air"	0	453	163.9	58	100	70	1
2797	"bus"	0	453	31.4	290	95	70	1
2797	"car"	1	453	86.07	326	0	70	1
2799	"train"	0	776	102.9	534	93	70	0
2799	"air"	1	776	214.3	84	101	70	0
2799	"bus"	0	776	52.47	629	86	70	0
2799	"car"	0	776	147.44	500	0	70	0
2800	"train"	0	776	102.9	534	93	70	0
2800	"air"	1	776	214.3	84	101	70	0
2800	"bus"	0	776	52.47	629	86	70	0
2800	"car"	0	776	147.44	500	0	70	0
2802	"train"	0	627	77.2	304	135	55	0
2802	"air"	1	627	192.5	69	140	55	0
2802	"bus"	0	627	33.76	370	125	55	0
2802	"car"	0	627	119.13	413	0	55	0
2804	"train"	1	276	48.9	148	120	70	0
2804	"air"	0	276	147.45	60	98	70	0
2804	"bus"	0	276	22.96	183	115	70	0
2804	"car"	0	276	52.44	203	0	70	0
2805	"train"	0	307	51.4	148	133	55	0
2805	"air"	0	307	150.3	60	120	55	0
2805	"bus"	0	307	24.96	183	130	55	0
2805	"car"	1	307	58.33	236	0	55	0
2806	"train"	0	375	56.4	148	150	45	0
2806	"air"	0	375	165.5	58	135	45	0
2806	"bus"	0	375	27.64	304	133	45	0
2806	"car"	1	375	71.25	266	0	45	0
2807	"train"	1	451	55.8	238	115	70	0
2807	"air"	0	451	168.9	58	160	70	0
2807	"bus"	0	451	28.64	304	155	70	0
2807	"car"	0	451	85.69	308	0	70	0
2808	"train"	0	451	55.8	238	115	55	0
2808	"air"	1	451	168.9	58	160	55	0
2808	"bus"	0	451	28.64	304	155	55	0
2808	"car"	0	451	85.69	308	0	55	0
2809	"train"	0	455	66.4	263	129	55	1
2809	"air"	1	455	157.5	58	110	55	1
2809	"bus"	0	455	31.6	290	122	55	1
2809	"car"	0	455	86.45	329	0	55	1
2810	"train"	0	455	66.4	263	129	55	1
2810	"air"	1	455	157.5	58	110	55	1
2810	"bus"	0	455	31.6	290	122	55	1
2810	"car"	0	455	86.45	329	0	55	1
2811	"train"	0	455	66.4	263	129	70	1
2811	"air"	1	455	157.5	58	110	70	1
2811	"bus"	0	455	31.6	290	122	70	1
2811	"car"	0	455	86.45	329	0	70	1
2812	"train"	0	455	66.4	263	129	70	1
2812	"air"	1	455	157.5	58	110	70	1
2812	"bus"	0	455	31.6	290	122	70	1
2812	"car"	0	455	86.45	329	0	70	1
2813	"train"	0	455	66.4	263	129	70	1
2813	"air"	1	455	157.5	58	110	70	1
2813	"bus"	0	455	31.6	290	122	70	1
2813	"car"	0	455	86.45	329	0	70	1
2814	"train"	0	455	66.4	263	129	15	1
2814	"air"	0	455	157.5	58	110	15	1
2814	"bus"	0	455	31.6	290	122	15	1
2814	"car"	1	455	86.45	329	0	15	1
2815	"train"	0	455	66.4	263	129	70	1
2815	"air"	0	455	157.5	58	110	70	1
2815	"bus"	0	455	31.6	290	122	70	1
2815	"car"	1	455	86.45	329	0	70	1
2816	"train"	0	500	70.4	263	165	45	0
2816	"air"	1	500	161.5	58	135	45	0
2816	"bus"	0	500	31.4	290	150	45	0
2816	"car"	0	500	95	349	0	45	0
2817	"train"	0	571	83.2	304	148	70	0
2817	"air"	1	571	190.9	69	135	70	0
2817	"bus"	0	571	32.76	370	140	70	0
2817	"car"	0	571	108.49	397	0	70	0
2820	"train"	0	567	75.75	304	130	70	1
2820	"air"	1	567	180.9	69	115	70	1
2820	"bus"	0	567	32.66	370	123	70	1
2820	"car"	0	567	107.73	379	0	70	1
2821	"train"	0	567	75.75	304	130	70	1
2821	"air"	1	567	180.9	69	115	70	1
2821	"bus"	0	567	32.66	370	123	70	1
2821	"car"	0	567	107.73	379	0	70	1
2822	"train"	0	572	73.2	304	117	55	1
2822	"air"	1	572	187.45	69	115	55	1
2822	"bus"	0	572	32.81	370	118	55	1
2822	"car"	0	572	108.68	385	0	55	1
2823	"train"	0	577	76.2	304	135	70	1
2823	"air"	1	577	190.5	69	130	70	1
2823	"bus"	0	577	34.26	370	135	70	1
2823	"car"	0	577	109.63	392	0	70	1
2824	"train"	0	879	108.6	534	155	70	0
2824	"air"	1	879	217.3	84	145	70	0
2824	"bus"	0	879	55.72	629	145	70	0
2824	"car"	0	879	167.01	577	0	70	0
2825	"train"	0	220	42	109	125	45	0
2825	"air"	0	220	150.3	60	130	45	0
2825	"bus"	0	220	17.76	119	125	45	0
2825	"car"	1	220	41.8	174	0	45	0
2827	"train"	0	472	66.4	263	129	45	1
2827	"air"	1	472	157.5	58	115	45	1
2827	"bus"	0	472	31.6	290	122	45	1
2827	"car"	0	472	89.68	324	0	45	1
2828	"train"	0	472	66.4	263	129	70	1
2828	"air"	1	472	157.5	58	115	70	1
2828	"bus"	0	472	31.6	290	122	70	1
2828	"car"	0	472	89.68	324	0	70	1
2829	"train"	0	472	66.4	263	129	70	1
2829	"air"	1	472	157.5	58	115	70	1
2829	"bus"	0	472	31.6	290	122	70	1
2829	"car"	0	472	89.68	324	0	70	1
2830	"train"	1	584	75.75	304	130	70	1
2830	"air"	0	584	180.9	69	120	70	1
2830	"bus"	0	584	32.66	370	123	70	1
2830	"car"	0	584	110.96	373	0	70	1
2831	"train"	0	589	73.2	304	117	70	1
2831	"air"	1	589	187.45	69	120	70	1
2831	"bus"	0	589	32.81	370	118	70	1
2831	"car"	0	589	111.91	380	0	70	1
2832	"train"	0	589	74.7	304	132	35	1
2832	"air"	1	589	188.9	69	125	35	1
2832	"bus"	0	589	33.26	370	130	35	1
2832	"car"	0	589	111.91	380	0	35	1
2833	"train"	0	805	103.9	534	123	70	0
2833	"air"	1	805	209.3	84	116	70	0
2833	"bus"	0	805	52.47	629	116	70	0
2833	"car"	0	805	152.95	511	0	70	0
2834	"train"	0	261	49	120	168	55	0
2834	"air"	0	261	133.4	40	160	55	0
2834	"bus"	0	261	24.78	245	100	55	0
2834	"car"	1	261	49.59	212	0	55	0
2843	"train"	0	172	44.2	109	118	55	0
2843	"air"	0	172	150.3	60	130	55	0
2843	"bus"	0	172	17.56	119	115	55	0
2843	"car"	1	172	32.68	122	0	55	0
2844	"train"	0	172	44.2	109	118	25	0
2844	"air"	0	172	150.3	60	130	25	0
2844	"bus"	0	172	17.56	119	115	25	0
2844	"car"	1	172	32.68	122	0	25	0
2845	"train"	0	238	51.4	148	121	70	0
2845	"air"	0	238	150.3	60	120	70	0
2845	"bus"	0	238	24.96	183	120	70	0
2845	"car"	1	238	45.22	170	0	70	0
2846	"train"	0	354	68.4	263	128	25	0
2846	"air"	1	354	163.9	58	125	25	0
2846	"bus"	0	354	30.4	290	120	25	0
2846	"car"	0	354	67.26	237	0	25	0
2847	"train"	1	386	66.4	263	117	55	1
2847	"air"	0	386	157.5	58	110	55	1
2847	"bus"	0	386	31.6	290	112	55	1
2847	"car"	0	386	73.34	263	0	55	1
2848	"train"	1	386	66.4	263	117	55	1
2848	"air"	0	386	157.5	58	110	55	1
2848	"bus"	0	386	31.6	290	112	55	1
2848	"car"	0	386	73.34	263	0	55	1
2849	"train"	0	386	66.4	263	117	70	1
2849	"air"	1	386	157.5	58	110	70	1
2849	"bus"	0	386	31.6	290	112	70	1
2849	"car"	0	386	73.34	263	0	70	1
2850	"train"	0	386	66.4	263	117	70	1
2850	"air"	1	386	157.5	58	110	70	1
2850	"bus"	0	386	31.6	290	112	70	1
2850	"car"	0	386	73.34	263	0	70	1
2851	"train"	0	386	66.4	263	117	55	1
2851	"air"	1	386	157.5	58	110	55	1
2851	"bus"	0	386	31.6	290	112	55	1
2851	"car"	0	386	73.34	263	0	55	1
2852	"train"	0	386	66.4	263	117	70	1
2852	"air"	1	386	157.5	58	110	70	1
2852	"bus"	0	386	31.6	290	112	70	1
2852	"car"	0	386	73.34	263	0	70	1
2853	"train"	0	386	66.4	263	117	70	1
2853	"air"	1	386	157.5	58	110	70	1
2853	"bus"	0	386	31.6	290	112	70	1
2853	"car"	0	386	73.34	263	0	70	1
2854	"train"	0	386	66.4	263	117	70	1
2854	"air"	1	386	157.5	58	110	70	1
2854	"bus"	0	386	31.6	290	112	70	1
2854	"car"	0	386	73.34	263	0	70	1
2855	"train"	0	386	66.4	263	117	55	1
2855	"air"	1	386	157.5	58	110	55	1
2855	"bus"	0	386	31.6	290	112	55	1
2855	"car"	0	386	73.34	263	0	55	1
2856	"train"	0	386	66.4	263	117	70	1
2856	"air"	1	386	157.5	58	110	70	1
2856	"bus"	0	386	31.6	290	112	70	1
2856	"car"	0	386	73.34	263	0	70	1
2857	"train"	0	431	70.4	263	153	70	0
2857	"air"	1	431	161.5	58	135	70	0
2857	"bus"	0	431	31.4	290	140	70	0
2857	"car"	0	431	81.89	283	0	70	0
2858	"train"	0	502	83.2	304	136	45	0
2858	"air"	1	502	190.9	69	135	45	0
2858	"bus"	0	502	32.76	370	130	45	0
