schlcode	enrollment	enrollment_boys	enrollment_girls	c_num4rd	c_type	flgrm4	mrkgrm4	ngrm4	flmth4	mrkmth4	nmth4	towncode	popcode	grade	classid	classize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	disadvantaged	c_num5rd	flgrm5	mrkgrm5	ngrm5	flmth5	mrkmth5	nmth5
61228	78	37	41	3	2	23	61	52	47.369999	50	57	703	11	4	1	35	28	50.93	35.700001	28	62.25	25	17							
61228	78	37	41	3	2	23	61	52	47.369999	50	57	703	11	4	2	35	29	49.970001	58.599998	24	60.130001	20.799999	17							
61232	40	16	24	2	2	25	68	36	33.330002	68	36	7484	11	4	1	18	17	67.18	29.4	17	73.879997	23.5	12							
61232	40	16	24	2	2	25	68	36	33.330002	68	36	7484	11	4	2	22	19	68.733681	36.846317	19	62.738949	26.342106	12							
61233	115	61	54	3	3	9	75	116	23.08	74	117	703	11	4	1	39	39	71.489998	25.6	39	75.739998	2.5999999	8							
61233	115	61	54	3	3	9	75	116	23.08	74	117	703	11	4	2	40	40	72.400002	30	40	72.400002	12.5	8							
61233	115	61	54	3	3	9	75	116	23.08	74	117	703	11	4	3	39	38	77.290001	13.2	37	76.730003	13.5	8							
61235	20	6	14	1	1	15	70	20	50	60	20	25601	12	4	1	27	20	59.75	50	20	69.5	15	19							
61237	111	49	62	4	3	13	71	99	50	59	98	26005	11	4	1	33	32	58.880001	50	32	73.309998	9.3999996	8							
61237	111	49	62	4	3	13	71	99	50	59	98	26005	11	4	2	33	33	62.299999	48.5	33	71.879997	9.1000004	8							
61237	111	49	62	4	3	13	71	99	50	59	98	26005	11	4	3	34	33	54.360001	51.5	34	66.879997	20.6	8							
61238	58	29	29	2	2	8	69	51	30.77	67	52	703	12	4	1	29	24	68.75	16.700001	24	71.459999	4.1999998	26							
61238	58	29	29	2	2	8	69	51	30.77	67	52	703	12	4	2	29	28	64.68	42.900002	27	66.410004	11.1	26							
61239	97	48	49	3	3	24	66	92	29.35	66	92	90001	11	4	2	34	32	66.379997	28.1	32	63.029999	25	26							
61239	97	48	49	3	3	24	66	92	29.35	66	92	90001	11	4	3	30	28	63.040001	32.099998	28	61.389999	35.700001	26							
61239	97	48	49	3	3	24	66	92	29.35	66	92	90001	11	4	1	33	32	68.209999	28.19375	32	73.003754	12.7625	26							
61240	42	20	22	2	2	8	70	37	42.110001	65	38	703	12	4	1	22	21	62.810001	47.599998	20	67.150002	15	44							
61240	42	20	22	2	2	8	70	37	42.110001	65	38	703	12	4	2	20	17	68.709999	35.299999	17	73.059998	0	44							
61243	19	8	11	1	1	35	58	17	52.939999	49	17	26302	12	4	1	19	17	48.82	52.900002	17	57.59	35.299999	66							
61244	88	49	39	3	3	13	74	87	19.540001	69	87	703	12	4	1	27	27	63.849998	18.5	27	66.150002	25.9	22							
61244	88	49	39	3	3	13	74	87	19.540001	69	87	703	12	4	2	31	30	73.970001	13.3	30	82.699997	0	22							
61244	88	49	39	3	3	13	74	87	19.540001	69	87	703	12	4	3	30	30	68.07	26.700001	30	72.07	13.3	22							
61246	48	27	21	2	2	17	59	30	51.720001	60	29	90001	12	4	1	29	29	59.970001	51.700001	30	59.369999	16.700001	59							
61247	118	59	59	4	4	18	71	114	29.91	68	117	71001	11	4	1	29	28	69.959999	25	28	64.110001	25	10							
61247	118	59	59	4	4	18	71	114	29.91	68	117	71001	11	4	2	31	31	70.449997	32.299999	31	73.900002	9.6999998	10							
61247	118	59	59	4	4	18	71	114	29.91	68	117	71001	11	4	4	31	31	66.870003	29	29	75.139999	17.200001	10							
61247	118	59	59	4	4	18	71	114	29.91	68	117	71001	11	4	3	27	27	64.451851	33.302593	26	70.344612	21.25	10							
61248	71	29	42	2	2	19	60	68	58.82	61	68	90001	11	4	1	36	33	62.549999	57.599998	34	61.119999	20.6	19							
61248	71	29	42	2	2	19	60	68	58.82	61	68	90001	11	4	2	37	35	60.400002	60	34	58.259998	17.6	19							
61251	102	50	52	4	3	10	77	83	23.860001	80	88	71001	11	4	1	31	31	76.230003	25.799999	31	75	16.1	27							
61251	102	50	52	4	3	10	77	83	23.860001	80	88	71001	11	4	3	30	30	89.400002	16.700001	25	83.480003	0	27							
61251	102	50	52	4	3	10	77	83	23.860001	80	88	71001	11	4	2	29	27	73.884071	29.588148	27	73.296295	12.255555	27							
61252	82	43	39	3	3	31	59	81	52.439999	65	82	71001	12	4	1	26	25	62.360001	52	25	52.279999	56	42							
61252	82	43	39	3	3	31	59	81	52.439999	65	82	71001	12	4	2	28	29	68.790001	48.299999	28	63.610001	17.9	42							
61252	82	43	39	3	3	31	59	81	52.439999	65	82	71001	12	4	3	29	28	62.18	57.099998	28	60.709999	21.4	42							
61253	73	30	43	2	2	15	71	71	43.060001	65	72	90001	11	4	1	37	37	62.540001	40.5	37	70.239998	8.1000004	16							
61253	73	30	43	2	2	15	71	71	43.060001	65	72	90001	11	4	2	36	35	66.709999	45.700001	34	72	23.5	16							
61254	48	21	27	2	2	17	71	48	51.02	57	49	25601	11	4	2	28	26	54.959999	46.200001	26	76	7.6999998	10							
61254	48	21	27	2	2	17	71	48	51.02	57	49	25601	11	4	1	29	23	59.306087	56.468697	22	65.090912	27.99091	10							
61255	68	34	34	2	2	5	77	63	19.35	75	62	703	11	4	1	35	31	74.900002	22.6	32	76.629997	3.0999999	23							
61255	68	34	34	2	2	5	77	63	19.35	75	62	703	11	4	2	35	31	75.32	16.1	31	76.739998	6.5	23							
61256	64	28	36	2	2	10	71	62	20.969999	72	62	26005	11	4	1	31	31	70.970001	19.4	31	71.389999	9.6999998	5							
61256	64	28	36	2	2	10	71	62	20.969999	72	62	26005	11	4	2	32	31	72.650002	22.6	31	71.610001	9.6999998	5							
61261	75	37	38	3	2	20	67	55	41.07	61	56	90001	11	4	1	32	30	67.07	26.700001	29	72.239998	6.9000001	23							
61261	75	37	38	3	2	20	67	55	41.07	61	56	90001	11	4	2	31	26	52.959999	57.700001	26	61.919998	34.599998	23							
61262	63	29	34	2	2	14	72	56	55.93	64	59	90001	11	4	1	33	27	66.589996	55.599998	26	73.349998	11.5	13							
61262	63	29	34	2	2	14	72	56	55.93	64	59	90001	11	4	2	33	32	61.630001	56.299999	30	70.629997	16.700001	13							
61265	20	13	7	1	1	33	62	18	66.669998	50	18	7369	12	4	1	20	18	50.5	66.699997	18	62.220001	33.299999	36							
61269	60	33	27	2	2	4	70	47	31.25	68	48	703	11	4	1	31	23	67.830002	43.5	23	68.959999	4.3000002	10							
61269	60	33	27	2	2	4	70	47	31.25	68	48	703	11	4	2	31	25	68.68	20	24	70.669998	4.1999998	10							
61270	9	5	4	1	1	11	70	9	33.330002	58	9	11247	11	4	1	10	9	58	33.330002	9	70	11	0							
61271	19	12	7	1	1	15	67	13	40	61	15	7633	12	4	1	19	15	61.130001	40	13	66.690002	15.4	34							
61274	30	15	15	1	1	7	71	27	40.740002	61	27	703	11	4	1	30	27	61.110001	40.700001	27	71.260002	7.4000001	16							
61277	80	43	37	3	3	8	68	78	52.560001	59	78	22004	11	4	1	27	27	53.040001	59.299999	27	66.699997	11.1	24							
61277	80	43	37	3	3	8	68	78	52.560001	59	78	22004	11	4	3	25	24	59.540001	50	24	67.5	4.1999998	24							
61277	80	43	37	3	3	8	68	78	52.560001	59	78	22004	11	4	2	27	27	64.480003	48.095554	27	69.744446	8.2777777	24							
61278	75	33	42	2	2	23	69	66	35.619999	71	73	90001	11	4	1	38	36	71.330002	33.299999	33	68.699997	18.200001	15							
61278	75	33	42	2	2	23	69	66	35.619999	71	73	90001	11	4	2	37	37	70.239998	37.799999	33	69.300003	27.299999	15							
61284	58	26	32	2	2	13	66	48	27.27	68	55	10314	11	4	1	30	28	63.610001	35.700001	26	67.769997	11.5	25							
61284	58	26	32	2	2	13	66	48	27.27	68	55	10314	11	4	2	30	27	71.589996	18.5	22	63.73	13.6	25							
61290	55	29	26	2	2	5	78	55	25.450001	71	55	71001	11	4	1	27	27	72.480003	18.5	27	82.669998	7.4000001	29							
61290	55	29	26	2	2	5	78	55	25.450001	71	55	71001	11	4	2	28	28	69.75	32.099998	28	73.93	3.5999999	29							
61291	81	38	43	2	2	11	76	74	23.08	69	78	703	11	4	1	39	37	62.889999	27	37	72.160004	10.8	8							
61291	81	38	43	2	2	11	76	74	23.08	69	78	703	11	4	2	42	41	74.169998	19.5	37	79.269997	10.8	8							
61292	34	14	20	1	1	27	66	30	40.630001	63	32	703	12	4	1	34	32	63.380001	40.599998	30	65.730003	26.700001	49							
61293	77	31	46	2	2	3	78	75	34.669998	73	75	54239	12	4	1	31	30	80.730003	20	30	78.129997	3.3	7							
61294	54	29	25	2	2	16	71	51	30.77	64	52	315	12	4	1	28	26	67.269997	23.1	25	75.599998	4	36							
61294	54	29	25	2	2	16	71	51	30.77	64	52	315	12	4	2	26	26	61.619999	38.5	26	66.419998	26.9	36							
61297	87	47	40	3	2	23	66	71	47.950001	56	73	90001	11	4	2	37	36	54.220001	58.299999	34	63.150002	17.6	23							
61297	87	47	40	3	2	23	66	71	47.950001	56	73	90001	11	4	1	40	37	57.731892	37.87973	37	68.618919	27.962162	23							
61298	66	41	25	2	2	19	69	63	28.57	72	63	26005	11	4	1	32	30	73.699997	16.700001	30	73.099998	13.3	7							
61298	66	41	25	2	2	19	69	63	28.57	72	63	26005	11	4	2	33	33	70.330002	39.400002	33	65.639999	24.200001	7							
61299	32	32	0	1	1	55	52	31	96.769997	34	31	10348	12	4	1	32	31	34	96.800003	31	52.549999	54.799999	19							
61300	60	29	31	2	2	24	65	46	53.330002	60	45	703	11	4	1	30	24	59.880001	54.200001	25	62.16	28	12							
61300	60	29	31	2	2	24	65	46	53.330002	60	45	703	11	4	2	31	21	60.57	52.400002	21	69.139999	19	12							
61305	30	15	15	1	1	43	55	21	61.900002	56	21	90001	12	4	1	25	21	56	61.900002	21	55	43	44							
61308	20	8	12	1	1	26	63	19	33.330002	62	18	22004	12	4	1	20	18	61.560001	33.299999	19	62.740002	26.299999	40							
61311	72	37	35	2	2	30	60	66	25.370001	69	67	90001	11	4	1	36	33	72	21.200001	32	60.09	37.5	25							
61311	72	37	35	2	2	30	60	66	25.370001	69	67	90001	11	4	2	36	34	65.410004	29.4	34	59.939999	23.5	25							
61312	50	24	26	2	2	9	65	47	59.18	59	49	703	12	4	1	24	23	58.959999	56.5	21	67.760002	9.5	41							
61312	50	24	26	2	2	9	65	47	59.18	59	49	703	12	4	2	26	26	58.540001	61.5	26	62.5	7.6999998	41							
61314	44	27	17	2	2	18	67	39	61.540001	57	39	90001	12	4	1	27	23	58.650002	60.900002	23	65.519997	21.700001	36							
61314	44	27	17	2	2	18	67	39	61.540001	57	39	90001	12	4	2	17	16	54.560001	62.5	16	69.309998	12.5	36							
61316	70	35	35	2	2	8	77	61	23.809999	75	63	90001	11	4	1	36	33	75.089996	15.2	33	73.089996	12.1	9							
61316	70	35	35	2	2	8	77	61	23.809999	75	63	90001	11	4	2	35	30	74.870003	33.299999	28	81.43	3.5999999	9							
61317	76	46	30	3	2	22	75	59	22.030001	70	59	25601	11	4	1	32	32	72.279999	21.9	32	75.220001	18.799999	5							
61317	76	46	30	3	2	22	75	59	22.030001	70	59	25601	11	4	2	33	27	67.629997	22.200001	27	73.669998	25.9	5							
61318	30	15	15	1	1	7	67	29	31.030001	66	29	26302	12	4	1	30	29	65.620003	31	29	67.379997	6.9000001	54							
61320	80	41	39	3	2	2	77	65	28.790001	73	66	703	11	4	1	35	32	72	40.599998	31	78.029999	3.2	11							
61320	80	41	39	3	2	2	77	65	28.790001	73	66	703	11	4	2	34	34	73.940002	17.6	34	75.970001	0	11							
61321	49	25	24	2	2	41	49	44	60	54	45	90001	11	4	1	27	22	53.139999	68.199997	22	45.73	40.900002	35							
61321	49	25	24	2	2	41	49	44	60	54	45	90001	11	4	2	27	23	54.09	52.200001	22	52.5	40.900002	35							
61325	66	32	34	2	2	15	68	61	40.98	64	61	22004	11	4	1	32	31	65.099998	41.900002	31	67.970001	9.6999998	17							
61325	66	32	34	2	2	15	68	61	40.98	64	61	22004	11	4	2	34	30	63.43	40	30	68.129997	20	17							
61326	54	25	29	2	2	4	78	54	5.6599998	75	53	315	11	4	1	27	26	77.230003	7.6999998	27	79.220001	7.4000001	18							
61326	54	25	29	2	2	4	78	54	5.6599998	75	53	315	11	4	2	27	27	73.07	3.7	27	77.190002	0	18							
61327	61	30	31	2	2	7	81	57	17.540001	71	57	6668	11	4	1	27	26	74.879997	19.200001	26	79.150002	11.5	5							
61327	61	30	31	2	2	7	81	57	17.540001	71	57	6668	11	4	2	33	31	67.745804	16.147741	31	82.551613	3.2258065	5							
61329	87	37	50	3	3	14	74	83	24.709999	72	85	26302	11	4	1	30	30	73.470001	23.299999	30	70.870003	20	16							
61329	87	37	50	3	3	14	74	83	24.709999	72	85	26302	11	4	2	30	29	69.550003	34.5	27	73.260002	14.8	16							
61329	87	37	50	3	3	14	74	83	24.709999	72	85	26302	11	4	3	28	26	73.919998	15.4	26	77.269997	7.6999998	16							
61331	59	40	19	2	2	9	70	56	39.66	67	58	90001	11	4	1	30	30	70.230003	33.299999	30	71.800003	6.6999998	8							
61331	59	40	19	2	2	9	70	56	39.66	67	58	90001	11	4	2	30	28	63.389999	46.400002	26	68.269997	11.5	8							
61332	28	13	15	1	1	26	67	19	57.889999	54	19	25601	11	4	1	30	19	53.580002	57.900002	19	67.370003	26.299999	7							
61334	25	10	15	1	1	12	78	25	28	68	25	37564	12	4	1	26	25	68.120003	28	25	77.519997	12	3							
61335	62	22	40	2	2	22	68	64	48.439999	61	64	71001	11	4	1	32	32	55.84	65.599998	32	60.310001	31.299999	30							
61335	62	22	40	2	2	22	68	64	48.439999	61	64	71001	11	4	2	32	32	65.589996	31.299999	32	74.839996	12.5	30							
61338	58	35	23	2	2	27	63	59	38.98	66	59	90001	11	4	2	29	30	64.900002	40	30	57.599998	40	12							
61338	58	35	23	2	2	27	63	59	38.98	66	59	90001	11	4	1	29	29	67.137932	37.924828	29	68.586205	13.551724	12							
61339	67	39	28	2	2	12	70	58	31.030001	68	58	2469	12	4	1	33	30	64.970001	40	30	66.529999	20	36							
61339	67	39	28	2	2	12	70	58	31.030001	68	58	2469	12	4	2	34	28	70.82	21.4	28	73.389999	3.5999999	36							
61341	85	48	37	3	3	19	72	86	32.939999	68	85	12682	11	4	1	30	29	69.029999	34.5	29	72.720001	17.200001	2							
61341	85	48	37	3	3	19	72	86	32.939999	68	85	12682	11	4	2	29	28	66.709999	32.099998	29	74.620003	17.200001	2							
61341	85	48	37	3	3	19	72	86	32.939999	68	85	12682	11	4	3	28	28	68.223213	32.164288	28	68.540718	22.728571	2							
61343	39	13	26	1	1	6	76	36	38.889999	68	36	90001	12	4	1	39	36	68.029999	38.900002	36	76.25	5.5999999	21							
61344	32	15	17	1	1	3	83	31	3.23	90	31	71001	11	4	1	32	31	90.029999	3.2	31	82.870003	3.2	4							
61345	21	10	11	1	1	14	73	21	45	69	20	703	12	4	1	22	20	69	45	21	73	14	16							
61346	68	46	22	2	2	13	77	64	22.219999	73	63	12716	11	4	1	34	32	74.809998	21.9	32	78.910004	9.3999996	5							
61346	68	46	22	2	2	13	77	64	22.219999	73	63	12716	11	4	2	34	31	71.260002	22.6	32	74.470001	15.6	5							
61347	19	8	11	1	1	27	64	15	66.669998	51	15	90001	12	4	1	19	15	50.93	66.699997	15	63.869999	26.700001	65							
61348	27	10	17	1	1	0	84	27	18.52	82	27	71001	12	4	1	27	27	82.150002	18.5	27	84.260002	0	3							
61349	48	25	23	2	2	29	60	48	64.580002	53	48	26302	12	4	1	25	25	51.959999	64	25	67	12	34							
61349	48	25	23	2	2	29	60	48	64.580002	53	48	26302	12	4	2	24	23	53.040001	65.199997	23	52.610001	47.799999	34							
61350	28	15	13	1	1	13	78	24	8.3299999	81	24	71001	12	4	1	28	24	81.129997	8.3000002	24	78.419998	12.5	20							
61351	16	6	10	1	1	7	83	15	40	78	15	12682	12	4	1	16	15	77.529999	40	15	83.529999	6.6999998	26							
61359	133	73	60	4	4	15	74	129	16.92	73	130	703	11	4	1	35	35	73.339996	22.9	35	75.260002	17.1	3							
61359	133	73	60	4	4	15	74	129	16.92	73	130	703	11	4	2	34	32	74.089996	18.799999	32	72.129997	9.3999996	3							
61359	133	73	60	4	4	15	74	129	16.92	73	130	703	11	4	3	34	32	70.470001	12.5	33	76.029999	18.200001	3							
61359	133	73	60	4	4	15	74	129	16.92	73	130	703	11	4	4	32	31	75.650002	12.9	29	72	13.8	3							
61363	29	16	13	2	1	5	72	19	36.84	63	19	71001	11	4	1	21	19	63	36.84	19	72	5	22							
61364	66	41	25	2	2	0	81	56	18.639999	69	59	6957	11	4	1	33	30	65.230003	26.700001	27	80.93	0	0							
61364	66	41	25	2	2	0	81	56	18.639999	69	59	6957	11	4	2	33	29	72.029999	10.3	29	81	0	0							
61365	20	16	4	1	1	42	53	19	95	49	20	2469	12	4	1	20	20	49	95	19	53	42	60							
11005	54	24	30		2							26104	11	5	1	28	28	74.110001	17.9	28	70.57	35.700001	24	2	27.27	73	55	20	73	55
11005	54	24	30		2							26104	11	5	2	26	27	71.110001	22.200001	27	75	18.5	24	2	27.27	73	55	20	73	55
11006	37	21	16		2							26104	12	5	1	22	15	64	33.299999	15	75.470001	20	38	2	31.43	67	35	48.57	56	35
11006	37	21	16		2							26104	12	5	2	15	20	50	60.022499	20	60.647499	40.002499	38	2	31.43	67	35	48.57	56	35
11009	32	17	15		1							4622	11	5	1	32	32	68.379997	21.9	32	73.970001	40.599998	6	1	40.630001	74	32	21.879999	68	32
11010	68	34	34		2							30007	11	5	1	34	22	59.860001	31.799999	22	69.550003	22.700001	3	2	32.689999	69	52	26.42	61	53
11010	68	34	34		2							30007	11	5	2	34	31	61.900002	22.6	30	68.129997	40	3	2	32.689999	69	52	26.42	61	53
11013	86	54	32		3							30007	11	5	1	30	30	61.099998	36.700001	30	65.57	46.700001	8	3	40.959999	69	83	38.27	62	81
11013	86	54	32		3							30007	11	5	2	26	24	59.419998	45.799999	24	69.919998	41.700001	8	3	40.959999	69	83	38.27	62	81
11013	86	54	32		3							30007	11	5	3	31	27	66.370003	33.299999	29	73.139999	34.5	8	3	40.959999	69	83	38.27	62	81
11015	95	50	45		3							30007	11	5	1	32	30	76.57	16.700001	29	79.660004	13.8	6	3	16.09	80	87	15.91	76	88
11015	95	50	45		3							30007	11	5	2	32	31	71.290001	22.6	31	75.940002	22.6	6	3	16.09	80	87	15.91	76	88
11015	95	50	45		3							30007	11	5	3	31	27	81.040001	7.4000001	27	84.889999	11.1	6	3	16.09	80	87	15.91	76	88
11017	77	38	39		2							30007	11	5	2	39	37	65.779999	21.6	35	70.370003	22.9	9	2	18.18	71	66	17.91	67	67
11017	77	38	39		2							30007	11	5	1	38	30	68.504669	13.359	31	71.711288	12.850967	9	2	18.18	71	66	17.91	67	67
11020	97	56	41		3							30007	11	5	1	31	30	71.300003	20	26	78.309998	19.200001	5	3	18.82	78	85	14.43	74	97
11020	97	56	41		3							30007	11	5	2	33	34	77.260002	11.8	30	78.099998	16.700001	5	3	18.82	78	85	14.43	74	97
11020	97	56	41		3							30007	11	5	3	33	33	73.300003	12.1	29	77.209999	20.700001	5	3	18.82	78	85	14.43	74	97
11021	58	23	35		2							30007	11	5	1	30	28	57.860001	35.700001	28	72.639999	28.6	11	2	26.790001	70	56	41.07	57	56
11021	58	23	35		2							30007	11	5	2	28	28	56.540001	46.400002	28	67.709999	25	11	2	26.790001	70	56	41.07	57	56
11027	97	45	52		3							30007	11	5	2	34	33	71.089996	15.2	32	81.029999	6.3000002	5	3	19.57	76	92	28.42	67	95
11027	97	45	52		3							30007	11	5	3	29	29	65.209999	24.1	29	73.379997	31	5	3	19.57	76	92	28.42	67	95
11027	97	45	52		3							30007	11	5	1	34	33	64.483032	45.436363	31	73.258713	22.575483	5	3	19.57	76	92	28.42	67	95
11029	70	29	41		2							30007	11	5	1	34	31	56.23	29	31	65.190002	51.599998	11	2	35.380001	70	65	33.849998	57	65
11029	70	29	41		2							30007	11	5	2	36	34	57.702061	38.27206	34	74.38559	20.591177	11	2	35.380001	70	65	33.849998	57	65
11031	42	20	22		2							30007	11	5	1	23	22	67.089996	22.700001	21	74.57	28.6	12	2	28.950001	72	38	30.77	66	39
11031	42	20	22		2							30007	11	5	2	19	17	64.410004	41.200001	17	69.059998	29.4	12	2	28.950001	72	38	30.77	66	39
11032	95	47	48		3							30007	11	5	1	32	31	49.52	38.700001	27	61.07	40.700001	13	3	36.139999	64	83	39.330002	56	89
11032	95	47	48		3							30007	11	5	2	31	30	59.5	40	30	68.970001	30	13	3	36.139999	64	83	39.330002	56	89
11032	95	47	48		3							30007	11	5	3	29	28	60.290001	39.299999	26	62.619999	38.5	13	3	36.139999	64	83	39.330002	56	89
11034	56	30	26		2							30007	11	5	2	28	28	64.75	28.6	27	70.589996	25.9	11	2	31.48	71	54	32.73	66	55
11034	56	30	26		2							30007	11	5	1	28	27	67.296295	37.012962	27	71.410004	37.060001	11	2	31.48	71	54	32.73	66	55
11044	11	6	5		1							30007	12	5	1	17	12	55.580002	50	12	69.25	33.299999	50	1	33.330002	69	12	50	56	12
11045	76	37	39		2							30007	12	5	1	38	33	68.580002	27.299999	34	74.849998	23.5	9	2	25.709999	75	70	27.540001	68	69
11045	76	37	39		2							30007	12	5	2	38	36	67.46833	27.76	36	75.14167	27.797222	9	2	25.709999	75	70	27.540001	68	69
11048	74	74	0		2							30007	12	5	1	38	37	67.760002	21.6	36	82.029999	25	11	2	21.43	79	70	25.35	71	71
11048	74	74	0		2							30007	12	5	2	36	34	75.349998	29.4	34	75.650002	17.6	11	2	21.43	79	70	25.35	71	71
11054	35	35	0		1							30007	12	5	1	35	31	63	38.709999	29	68	55.169998	17	1	55.169998	68	29	38.709999	63	31
11058	82	38	44		3							30007	12	5	1	25	21	62.57	42.900002	21	72.669998	23.799999	13	3	33.82	74	68	48.57	60	70
11058	82	38	44		3							30007	12	5	2	29	26	62.580002	34.599998	25	72.32	48	13	3	33.82	74	68	48.57	60	70
11058	82	38	44		3							30007	12	5	3	26	23	53.779999	69.599998	22	76.32	27.299999	13	3	33.82	74	68	48.57	60	70
11061	46	16	30		2							30007	12	5	1	16	11	44.27	81.800003	11	61.639999	54.5	15	2	34.290001	70	35	54.290001	53	35
11061	46	16	30		2							30007	12	5	2	30	24	57.080002	41.700001	24	73.75	25	15	2	34.290001	70	35	54.290001	53	35
11064	40	22	18		1							10157	12	5	1	40	22	48.73	59.099998	22	52.77	68.199997	25	1	68.18	53	22	59.09	49	22
11065	20	11	9		1							10157	12	5	1	20	18	67.5	16.700001	18	73.669998	11.1	42	1	11.11	74	18	16.67	68	18
11067	62	31	31		2							8094	12	5	1	22	21	47.709999	42.900002	21	61	19	31	3	26.530001	64	49	46	51	50
11067	62	31	31		2							8094	12	5	2	29	26	51.540001	50	26	66.419998	30.799999	31	3	26.530001	64	49	46	51	50
11072	41	25	16		2							7963	12	5	1	21	19	68.889999	15.8	19	71.839996	15.8	25	2	25.639999	72	39	28.209999	65	39
11072	41	25	16		2							7963	12	5	2	20	20	61.304501	39.9995	20	72.152	34.987999	25	2	25.639999	72	39	28.209999	65	39
11073	60	30	30		2							5678	11	5	1	30	28	72.360001	10.7	27	84.93	3.7	7	2	13.46	79	52	18.870001	69	53
11073	60	30	30		2							5678	11	5	2	30	25	65.480003	28	25	72.800003	24	7	2	13.46	79	52	18.870001	69	53
11106	58	26	32		2							30007	11	5	2	29	20	77.599998	10	20	80.099998	25	3	2	16.219999	83	37	5.4099998	78	37
11106	58	26	32		2							30007	11	5	1	29	17	78.470589	.0099999998	17	86.411766	5.8905883	3	2	16.219999	83	37	5.4099998	78	37
11108	12	7	5		1									5	1	12	12	48.75	66.699997	11	57.09	45.5	54	1						
11109	119	69	50		4							10561	11	5	1	24	23	64.129997	17.4	23	72.089996	26.1	5	5	16.040001	77	106	17.92	66	106
11109	119	69	50		4							10561	11	5	2	26	25	70.519997	16	25	82.519997	12	5	5	16.040001	77	106	17.92	66	106
11109	119	69	50		4							10561	11	5	3	32	32	67.089996	18.799999	32	81.25	9.3999996	5	5	16.040001	77	106	17.92	66	106
11109	119	69	50		4							10561	11	5	4	26	26	63.310001	19.200001	26	70.919998	19.200001	5	5	16.040001	77	106	17.92	66	106
11111	106	53	53		3							30007	11	5	1	33	29	63.860001	24.1	29	74.790001	24.1	5	4	27.379999	75	84	36.049999	61	86
11111	106	53	53		3							30007	11	5	2	30	27	56.220001	48.099998	26	72.730003	38.5	5	4	27.379999	75	84	36.049999	61	86
11111	106	53	53		3							30007	11	5	3	31	30	62.330002	36.700001	29	76.900002	20.700001	5	4	27.379999	75	84	36.049999	61	86
11115	57	30	27		2							30007	12	5	1	30	32	58.439999	56.299999	30	76.529999	26.700001	11	2	22.219999	75	54	52.630001	60	57
11115	57	30	27		2							30007	12	5	2	27	25	61.996799	47.9324	24	73.087502	16.620001	11	2	22.219999	75	54	52.630001	60	57
11117	66	44	22		2							26104	11	5	1	28	27	62.59	22.200001	26	67.459999	23.1	31	3	29.09	65	55	35.09	60	57
11117	66	44	22		2							26104	11	5	2	27	30	57.630001	46.700001	29	62.66	34.5	31	3	29.09	65	55	35.09	60	57
11119	83	24	59		3							36111	12	5	1	29	28	48.07	78.599998	28	75.68	21.4	21	3	21.790001	76	78	51.279999	56	78
11119	83	24	59		3							36111	12	5	2	24	21	55.810001	42.900002	21	69.43	42.900002	21	3	21.790001	76	78	51.279999	56	78
11119	83	24	59		3							36111	12	5	3	30	28	62.790001	32.099998	28	81.959999	7.0999999	21	3	21.790001	76	78	51.279999	56	78
11120	106	56	50		3							30007	11	5	2	35	33	54.389999	39.400002	34	71.760002	29.4	2	3	35.110001	72	94	38.139999	56	97
11120	106	56	50		3							30007	11	5	3	35	33	55.450001	36.400002	31	69.160004	38.700001	2	3	35.110001	72	94	38.139999	56	97
