block	barrio	calle	altura	sameblock	distance	public	gasstation	bank	thefts	month	oneblock
133	Belgrano	Jose Hernandez	a2100	0	4	0	0	0	0	8	0
366	Belgrano	Cuba	a1700	0	5	0	0	0	0	8	0
381	Belgrano	Arcos	a1600	0	4	1	0	0	.25	8	0
397	Belgrano	O´Higgins	a1600	0	3	0	0	0	0	8	0
122	Belgrano	La Pampa	a2300	0	7	0	0	0	0	8	0
119	Belgrano	La Pampa	a2000	0	4	0	0	0	0	8	0
135	Belgrano	Jose Hernandez	a2300	0	6	0	0	0	0	8	0
415	Belgrano	3 de Febrero	a1700	0	2	0	0	0	0	8	0
414	Belgrano	3 de Febrero	a1600	0	2	0	0	0	0	8	0
416	Belgrano	3 de Febrero	a1800	0	3	0	0	0	0	8	0
116	Belgrano	La Pampa	a1700	0	2	0	0	0	.25	8	0
454	Belgrano	Luis Maria Campos	a1600	0	2	0	0	0	0	8	0
434	Belgrano	11 de Septiembre	a1900	0	3	0	0	0	0	8	0
447	Belgrano	Arribenos	a1700	0	1	0	0	0	0	8	1
442	Belgrano	Virrey Vertiz	a2000	0	5	0	0	0	0	8	0
439	Belgrano	Virrey Vertiz	a1700	0	2	0	0	0	0	8	0
431	Belgrano	11 de Septiembre	a1600	1	0	0	0	0	0	8	0
440	Belgrano	Virrey Vertiz	a1800	0	3	0	0	0	0	8	0
104	Belgrano	Mcal. A. J. de Su	a1800	0	3	0	0	0	0	8	0
115	Belgrano	La Pampa	a1600	0	2	0	0	0	0	8	0
129	Belgrano	Jose Hernandez	a1700	1	0	0	0	0	0	8	0
130	Belgrano	Jose Hernandez	a1800	0	1	0	0	0	0	8	1
446	Belgrano	Arribenos	a1600	0	1	0	0	0	0	8	1
92	Belgrano	Echeverria	a1800	0	4	0	0	0	0	8	0
463	Belgrano	Libertador	a5400	0	4	0	0	0	0	8	0
441	Belgrano	Virrey Vertiz	a1900	0	4	0	0	0	0	8	0
103	Belgrano	Mcal. A. J. de Su	a1600	0	4	0	0	0	0	8	0
91	Belgrano	Echeverria	a1700	0	5	0	0	0	0	8	0
438	Belgrano	Virrey Vertiz	a1600	0	2	0	0	0	0	8	0
128	Belgrano	Jose Hernandez	a1500/1600	0	1	0	0	0	0	8	1
432	Belgrano	11 de Septiembre	a1700	0	1	0	0	0	1.25	8	1
117	Belgrano	La Pampa	a1800	0	2	0	0	0	.25	8	0
433	Belgrano	11 de Septiembre	a1800	0	2	0	0	0	.25	8	0
150	Belgrano	Virrey del Pino	a2600	0	6	0	0	0	0	8	0
148	Belgrano	Virrey del Pino	a2400	0	6	1	0	0	.25	8	0
149	Belgrano	Virrey del Pino	a2500	0	7	0	0	0	.25	8	0
152	Belgrano	Virrey del Pino	a2800	0	5	0	0	0	0	8	0
151	Belgrano	Virrey del Pino	a2700	0	5	0	0	0	0	8	0
144	Belgrano	Virrey del Pino	a2000	0	2	0	0	0	0	8	0
145	Belgrano	Virrey del Pino	a2100	0	3	0	0	0	.25	8	0
147	Belgrano	Virrey del Pino	a2300	0	5	0	0	0	.25	8	0
146	Belgrano	Virrey del Pino	a2200	0	4	0	0	0	.5	8	0
143	Belgrano	Virrey del Pino	a1900	0	1	0	0	0	0	8	1
142	Belgrano	Virrey del Pino	a1800	0	1	1	0	0	0	8	1
141	Belgrano	Virrey del Pino	a1700	0	2	0	0	0	0	8	0
140	Belgrano	Virrey del Pino	a1600	0	3	0	0	0	0	8	0
871	Once	Cordoba	a2400	0	1	0	0	0	0	9	1
864	Once	San Luis	a2400	0	1	0	0	0	0	9	1
787	Once	Azcuenaga	a400	0	1	0	0	1	0	9	1
788	Once	Azcuenaga	a500	0	1	0	0	1	0	9	1
851	Once	Tucuman	a2400	0	2	0	0	0	0	9	0
844	Once	Lavalle	a2400	1	0	0	0	0	0	9	0
797	Once	Pasteur	a600	1	0	0	0	0	0	9	0
790	Once	Azcuenaga	a700	1	0	0	0	0	0	9	0
789	Once	Azcuenaga	a600	0	1	0	0	0	0	9	1
870	Once	Cordoba	a2300	0	1	1	0	0	0	9	1
798	Once	Pasteur	a700	0	1	0	0	0	0	9	1
796	Once	Pasteur	a500	0	1	0	0	0	0	9	1
843	Once	Lavalle	a2300	1	0	0	0	1	0	9	0
857	Once	Viamonte	a2300	1	0	0	0	0	0	9	0
850	Once	Tucuman	a2300	0	1	0	0	0	0	9	1
795	Once	Pasteur	a400	0	1	0	0	0	0	9	1
858	Once	Viamonte	a2400	0	1	0	0	1	0	9	1
836	Once	Corrientes	a2400	0	2	0	0	1	0	9	0
792	Once	Pasteur	a100	0	2	0	0	0	0	9	0
786	Once	Azcuenaga	a300	0	2	0	0	1	1	9	0
814	Once	Tte. Gral. Peron	a2300	0	1	0	0	0	0	9	1
783	Once	Azcuenaga	a0-100	0	2	0	0	0	0	9	0
784	Once	Azcuenaga	a100	0	1	0	0	0	0	9	1
835	Once	Corrientes	a2300	0	2	0	0	1	0	9	0
822	Once	Sarmiento	a2300	0	1	0	0	0	0	9	1
791	Once	Pasteur	a0-100	0	3	0	0	0	0	9	0
793	Once	Pasteur	a200	0	1	0	0	0	0	9	1
807	Once	Bartolome Mitre	a2300	0	2	0	0	0	1	9	0
815	Once	Tte. Gral. Peron	a2400	1	0	0	0	0	0	9	0
785	Once	Azcuenaga	a200	0	1	0	0	0	0	9	1
794	Once	Pasteur	a300	0	1	0	0	0	0	9	1
823	Once	Sarmiento	a2400	0	2	0	0	0	0	9	0
800	Once	Rivadavia	a2400	0	3	1	0	1	0	9	0
808	Once	Bartolome Mitre	a2400	0	2	0	0	0	0	9	0
799	Once	Rivadavia	a2300	0	3	0	0	0	0	9	0
782	Once	Larrea	a750-800	0	2	0	0	0	0	9	0
781	Once	Larrea	a700-750	0	2	0	0	0	0	9	0
780	Once	Larrea	a600	0	2	0	0	0	0	9	0
779	Once	Larrea	a500	0	1	0	0	0	0	9	1
778	Once	Larrea	a400	0	1	0	0	1	0	9	1
776	Once	Larrea	a200	0	1	0	0	0	0	9	1
775	Once	Larrea	a100	0	1	0	0	0	0	9	1
774	Once	Larrea	a0-100	0	2	0	0	1	0	9	0
777	Once	Larrea	a300	0	2	0	0	0	0	9	0
700	V. Crespo	Aguirre	a200	0	2	0	0	0	0	9	0
541	V. Crespo	Lavalleja	a500	0	3	0	0	0	1	9	0
701	V. Crespo	Aguirre	a300	0	2	0	0	0	0	9	0
687	V. Crespo	Velasco	a0-100	0	4	0	0	0	0	9	0
689	V. Crespo	Velasco	a200	0	3	0	0	0	0	9	0
699	V. Crespo	Aguirre	a100	0	3	0	0	0	0	9	0
546	V. Crespo	Frias	a400	0	4	0	0	0	0	9	0
540	V. Crespo	Lavalleja	a400	0	3	0	0	0	0	9	0
688	V. Crespo	Velasco	a100	0	4	0	0	0	0	9	0
698	V. Crespo	Aguirre	a0-100	0	4	0	0	0	0	9	0
534	V. Crespo	Julian Alvarez	a400	0	3	0	0	0	0	9	0
535	V. Crespo	Julian Alvarez	a500	0	2	0	0	0	0	9	0
679	V. Crespo	Vera	a300	0	3	0	0	0	0	9	0
749	Once	Boulogne Sur Mer	a900	1	0	0	0	0	0	9	0
773	Once	Paso	a750-800	1	0	0	0	0	0	9	0
748	Once	Boulogne Sur Mer	a800	0	1	0	0	0	0	9	1
741	Once	Ecuador	a900	1	0	0	1	0	0	9	0
859	Once	Viamonte	a2500	0	2	0	0	0	0	9	0
875	Once	Cordoba	a2650-2700	0	1	0	0	0	0	9	1
860	Once	Viamonte	a2600	0	2	0	0	0	0	9	0
757	Once	Pueyrredon	a700	0	1	0	0	0	0	9	1
772	Once	Paso	a700-750	0	1	0	0	0	0	9	1
868	Once	San Luis	a2800	0	1	0	0	0	0	9	1
732	Once	Jean Jaures	a900	0	2	0	0	0	0	9	0
873	Once	Cordoba	a2550-2600	0	1	0	0	1	0	9	1
740	Once	Ecuador	a800	0	1	0	0	0	0	9	1
869	Once	San Luis	a2900	0	1	0	0	0	0	9	1
758	Once	Pueyrredon	a800	0	2	1	0	0	0	9	0
771	Once	Paso	a600	0	2	0	0	1	0	9	0
874	Once	Cordoba	a2600-2650	0	1	0	0	0	0	9	1
865	Once	San Luis	a2500	0	1	0	0	0	0	9	1
872	Once	Cordoba	a2500-2550	0	1	0	0	0	0	9	1
876	Once	Cordoba	a2700	0	1	0	0	0	0	9	1
731	Once	Jean Jaures	a800	0	1	0	1	0	0	9	1
867	Once	San Luis	a2700	0	1	0	0	0	0	9	1
862	Once	Viamonte	a2800	0	2	0	0	0	0	9	0
866	Once	San Luis	a2600	0	1	0	0	0	0	9	1
739	Once	Ecuador	a700	0	1	0	0	0	0	9	1
861	Once	Viamonte	a2700	0	2	0	0	0	0	9	0
759	Once	Pueyrredon	a900	0	2	0	0	0	0	9	0
863	Once	Viamonte	a2900	0	1	0	0	0	0	9	1
747	Once	Boulogne Sur Mer	a700	0	1	0	0	0	0	9	1
745	Once	Boulogne Sur Mer	a500	0	1	0	0	0	0	9	1
849	Once	Lavalle	a2900	0	1	0	0	0	0	9	1
737	Once	Ecuador	a500	1	0	0	0	0	0	9	0
770	Once	Paso	a500	0	1	0	0	0	0	9	1
755	Once	Pueyrredon	a500	0	1	1	0	1	0	9	1
729	Once	Jean Jaures	a600	0	1	0	0	0	0	9	1
738	Once	Ecuador	a600	1	0	0	0	0	0	9	0
756	Once	Pueyrredon	a600	1	0	0	0	1	0	9	0
848	Once	Lavalle	a2800	0	1	0	0	0	0	9	1
730	Once	Jean Jaures	a700	1	0	0	0	0	0	9	0
746	Once	Boulogne Sur Mer	a600	1	0	0	0	0	0	9	0
846	Once	Lavalle	a2600	0	1	1	0	0	0	9	1
845	Once	Lavalle	a2500	0	1	0	0	0	0	9	1
728	Once	Jean Jaures	a500	0	2	0	0	0	0	9	0
769	Once	Paso	a400	1	0	0	0	0	0	9	0
847	Once	Lavalle	a2700	0	1	0	0	0	0	9	1
854	Once	Tucuman	a2700	0	1	0	0	0	0	9	1
856	Once	Tucuman	a2900	0	1	0	0	0	0	9	1
853	Once	Tucuman	a2600	0	1	0	0	0	0	9	1
852	Once	Tucuman	a2500	0	2	0	0	0	0	9	0
855	Once	Tucuman	a2800	0	1	0	0	0	0	9	1
548	V. Crespo	Angel Gallardo	a50-100	0	4	0	0	0	0	9	0
665	V. Crespo	Corrientes	a4800	0	3	0	0	0	0	9	0
549	V. Crespo	Angel Gallardo	a100	0	3	0	0	0	0	9	0
550	V. Crespo	Angel Gallardo	a200	0	3	0	0	0	0	9	0
666	V. Crespo	Corrientes	a4900	0	3	0	0	0	0	9	0
664	V. Crespo	Corrientes	a4700	0	4	0	0	0	0	9	0
538	V. Crespo	Lavalleja	a200	0	1	0	0	0	1	9	1
667	V. Crespo	Corrientes	a5000	0	3	0	0	1	0	9	0
547	V. Crespo	Angel Gallardo	a0-50	0	5	0	0	1	0	9	0
544	V. Crespo	Frias	a200	0	2	0	0	0	2	9	0
676	V. Crespo	Vera	a0-100	0	3	0	0	0	0	9	0
678	V. Crespo	Vera	a200	0	2	0	0	0	0	9	0
545	V. Crespo	Frias	a300	0	3	0	0	0	0	9	0
533	V. Crespo	Julian Alvarez	a300	0	2	0	0	0	0	9	0
677	V. Crespo	Vera	a100	0	2	0	0	0	0	9	0
709	V. Crespo	Luis Maria Drago	a0-100	0	2	0	0	0	0	9	0
690	V. Crespo	Velasco	a300	0	3	0	0	0	0	9	0
539	V. Crespo	Lavalleja	a300	0	2	0	0	0	0	9	0
710	V. Crespo	Luis Maria Drago	a100	0	1	0	0	0	0	9	1
828	Once	Sarmiento	a2900	0	2	0	0	0	.25	9	0
827	Once	Sarmiento	a2800	0	2	0	0	0	0	9	0
736	Once	Ecuador	a400	0	1	0	0	0	1	9	1
806	Once	Rivadavia	a3000	0	4	0	1	0	0	9	0
735	Once	Ecuador	a300	0	1	0	0	1	1.25	9	1
733	Once	Ecuador	a0-100	0	4	0	0	0	0	9	0
727	Once	Jean Jaures	a400	0	2	1	1	0	0	9	0
833	Once	Valentin Gomez	a2900	1	0	0	0	0	0	9	0
724	Once	Jean Jaures	a0-100	0	3	0	0	0	0	9	0
819	Once	Tte. Gral. Peron	a2800	0	1	0	0	0	0	9	1
804	Once	Rivadavia	a2800	0	4	0	0	1	0	9	0
726	Once	Jean Jaures	a300	0	2	0	0	0	0	9	0
832	Once	Valentin Gomez	a2800	0	1	0	0	1	0	9	1
829	Once	Sarmiento	a3000	0	2	0	0	0	.25	9	0
725	Once	Jean Jaures	a200	0	2	0	0	0	0	9	0
812	Once	Bartolome Mitre	a2800/2900	0	3	0	0	0	0	9	0
821	Once	Tte. Gral. Peron	a3000	0	1	0	0	0	0	9	1
834	Once	Valentin Gomez	a3000	0	1	0	0	1	0	9	1
820	Once	Tte. Gral. Peron	a2900	1	0	1	0	0	0	9	0
805	Once	Rivadavia	a2900	0	5	0	0	0	0	9	0
743	Once	Boulogne Sur Mer	a300	0	1	0	0	0	1	9	1
742	Once	Boulogne Sur Mer	a200	0	1	0	0	0	0	9	1
744	Once	Boulogne Sur Mer	a400	0	1	0	0	0	0	9	1
734	Once	Ecuador	a200	0	1	0	0	0	.25	9	1
813	Once	Bartolome Mitre	a3000	0	3	0	0	0	0	9	0
840	Once	Corrientes	a2800	0	2	0	0	0	0	9	0
842	Once	Corrientes	a3000	0	1	0	0	0	0	9	1
841	Once	Corrientes	a2900	0	1	0	0	0	0	9	1
818	Once	Tte. Gral. Peron	a2700	0	2	0	0	0	.25	9	0
831	Once	Valentin Gomez	a2700	0	2	0	0	0	0	9	0
766	Once	Paso	a100	0	2	0	0	0	0	9	0
763	Once	Castelli	a300	0	3	0	0	0	0	9	0
765	Once	Paso	a0-100	0	3	0	0	0	0	9	0
811	Once	Bartolome Mitre	a2700	0	3	0	0	0	0	9	0
830	Once	Valentin Gomez	a2600	0	2	0	0	0	0	9	0
826	Once	Sarmiento	a2700	0	3	0	0	0	0	9	0
810	Once	Bartolome Mitre	a2600	0	3	0	0	0	0	9	0
817	Once	Tte. Gral. Peron	a2600	0	2	0	0	0	.25	9	0
824	Once	Sarmiento	a2500	0	2	0	0	1	.25	9	0
761	Once	Castelli	a100	0	3	0	0	0	.25	9	0
816	Once	Tte. Gral. Peron	a2500	0	1	0	0	0	0	9	1
768	Once	Paso	a300	0	1	0	0	0	.25	9	1
767	Once	Paso	a200	0	2	0	0	0	.25	9	0
762	Once	Castelli	a200	0	3	0	0	0	.25	9	0
802	Once	Rivadavia	a2600	0	4	0	0	1	0	9	0
760	Once	Castelli	a0-100	0	4	0	0	0	0	9	0
803	Once	Rivadavia	a2700	0	4	0	0	0	0	9	0
825	Once	Sarmiento	a2600	0	3	0	0	1	.25	9	0
764	Once	Castelli	a400	0	2	0	0	0	0	9	0
801	Once	Rivadavia	a2500	0	3	0	0	1	0	9	0
809	Once	Bartolome Mitre	a2500	0	2	0	0	0	0	9	0
838	Once	Corrientes	a2600	0	1	0	0	1	0	9	1
837	Once	Corrientes	a2500	0	1	1	0	1	0	9	1
839	Once	Corrientes	a2700	0	2	0	0	0	0	9	0
753	Once	Pueyrredon	a300	0	2	0	0	1	0	9	0
750	Once	Pueyrredon	a0-100	0	3	0	0	0	0	9	0
752	Once	Pueyrredon	a200	0	2	0	0	1	0	9	0
754	Once	Pueyrredon	a400	0	2	0	0	0	0	9	0
751	Once	Pueyrredon	a100	0	2	0	0	0	0	9	0
522	V. Crespo	Araoz	a300	0	3	0	0	0	0	9	0
524	V. Crespo	Araoz	a500	0	3	0	0	0	0	9	0
523	V. Crespo	Araoz	a400	0	4	0	0	0	0	9	0
596	V. Crespo	Honorio Pueyrredo	a1800	0	6	0	0	1	0	9	0
474	V. Crespo	J. B. Justo	a3200	0	4	0	0	0	0	9	0
597	V. Crespo	Valentin Virasoro	a1100	0	4	0	0	0	0	9	0
588	V. Crespo	R. E. de San Mart	a400	0	4	0	0	0	0	9	0
566	V. Crespo	Antezana	a400	0	3	0	0	0	0	9	0
576	V. Crespo	Luis Viale	a400	0	5	0	0	0	0	9	0
558	V. Crespo	Angel Gallardo	a1000	0	5	0	0	0	0	9	0
591	V. Crespo	Honorio Pueyrredo	a1300	0	5	0	0	0	0	9	0
595	V. Crespo	Honorio Pueyrredo	a1700	0	5	0	0	0	0	9	0
583	V. Crespo	Tres Arroyos	a400	0	4	0	0	0	0	9	0
561	V. Crespo	Ferrari	a400	0	3	0	0	0	.25	9	0
580	V. Crespo	Galicia	a400	0	5	0	0	0	0	9	0
586	V. Crespo	Belaustegui	a400	0	4	0	0	0	0	9	0
589	V. Crespo	Honorio Pueyrredo	a1100	0	4	0	0	0	0	9	0
590	V. Crespo	Honorio Pueyrredo	a1200	0	4	0	0	0	0	9	0
571	V. Crespo	Apolinario Figuer	a400	0	4	0	0	0	0	9	0
593	V. Crespo	Honorio Pueyrredo	a1500	0	5	0	0	0	0	9	0
592	V. Crespo	Honorio Pueyrredo	a1400	0	6	0	0	0	0	9	0
594	V. Crespo	Honorio Pueyrredo	a1600	0	5	0	0	0	0	9	0
605	V. Crespo	Valentin Virasoro	a1900	0	4	0	0	0	0	9	0
603	V. Crespo	Valentin Virasoro	a1700	0	4	0	0	0	0	9	0
604	V. Crespo	Valentin Virasoro	a1800	0	4	0	0	0	0	9	0
602	V. Crespo	Valentin Virasoro	a1600	0	4	0	0	0	0	9	0
600	V. Crespo	Valentin Virasoro	a1400	0	4	0	0	0	0	9	0
599	V. Crespo	Valentin Virasoro	a1300	0	3	0	1	0	0	9	0
601	V. Crespo	Valentin Virasoro	a1500	0	5	0	0	0	0	9	0
598	V. Crespo	Valentin Virasoro	a1200	0	3	0	0	0	0	9	0
491	V. Crespo	Gurruchaga	a0-100	0	2	0	0	0	.25	9	0
470	V. Crespo	J. B. Justo	a2800	0	2	0	0	0	0	9	0
585	V. Crespo	Belaustegui	a300	0	3	0	0	0	0	9	0
662	V. Crespo	Camargo	a900	0	1	0	0	0	0	9	1
527	V. Crespo	Mahatma Gandhi	a300	0	2	0	0	0	0	9	0
642	V. Crespo	Murillo	a900	0	2	0	0	0	.25	9	0
581	V. Crespo	Tres Arroyos	a100-300	0	2	0	0	0	0	9	0
619	V. Crespo	Hidalgo	a1600	0	3	0	0	0	0	9	0
660	V. Crespo	Camargo	a700	0	1	0	0	0	0	9	1
582	V. Crespo	Tres Arroyos	a300	0	3	0	0	0	0	9	0
486	V. Crespo	Serrano	a300	1	0	0	0	0	0	9	0
468	V. Crespo	J. B. Justo	a2600	0	3	0	0	0	0	9	0
640	V. Crespo	Murillo	a700	0	1	0	0	0	0	9	1
633	V. Crespo	Martinez Rosas	a1000	0	2	0	0	0	0	9	0
484	V. Crespo	Serrano	a100	0	1	0	0	0	0	9	1
643	V. Crespo	Murillo	a1000	0	2	0	0	0	.25	9	0
652	V. Crespo	Padilla	a1000	0	1	0	1	0	0	9	1
477	V. Crespo	Thames	a200	0	1	0	0	0	.25	9	1
650	V. Crespo	Padilla	a800	0	1	0	0	0	0	9	1
632	V. Crespo	Martinez Rosas	a900	0	1	0	0	0	0	9	1
530	V. Crespo	Mahatma Gandhi	a600	0	3	0	0	0	0	9	0
649	V. Crespo	Padilla	a700	0	1	0	0	0	0	9	1
471	V. Crespo	J. B. Justo	a2900	0	3	0	0	0	0	9	0
651	V. Crespo	Padilla	a900	1	0	0	0	0	0	9	0
634	V. Crespo	Munecas	a700	0	2	0	0	0	.25	9	0
526	V. Crespo	Mahatma Gandhi	a200	0	3	0	0	0	0	9	0
661	V. Crespo	Camargo	a800	1	0	0	0	0	0	9	0
723	V. Crespo	Warnes	a900	0	2	0	0	1	0	9	0
483	V. Crespo	Serrano	a0-100	1	0	0	0	0	0	9	0
475	V. Crespo	Thames	a0-100	0	2	0	0	0	0	9	0
529	V. Crespo	Mahatma Gandhi	a500	0	2	0	0	0	0	9	0
627	V. Crespo	Acoyte	a1600	0	2	0	0	0	0	9	0
584	V. Crespo	Belaustegui	a200	0	2	0	0	0	0	9	0
478	V. Crespo	Thames	a300	0	1	0	0	0	0	9	1
635	V. Crespo	Munecas	a800	0	1	0	0	0	.25	9	1
636	V. Crespo	Munecas	a900	0	1	0	0	0	0	9	1
721	V. Crespo	Warnes	a700	0	1	0	0	0	0	9	1
720	V. Crespo	Warnes	a600	0	2	0	0	0	0	9	0
637	V. Crespo	Munecas	a1000	0	2	0	1	0	0	9	0
485	V. Crespo	Serrano	a200	0	1	0	0	0	0	9	1
476	V. Crespo	Thames	a100	0	2	0	0	0	.25	9	0
494	V. Crespo	Gurruchaga	a300	1	0	0	0	0	0	9	0
473	V. Crespo	J. B. Justo	a3100	0	3	0	0	0	0	9	0
493	V. Crespo	Gurruchaga	a200	0	1	0	0	0	0	9	1
479	V. Crespo	Thames	a400	0	2	0	1	0	0	9	0
528	V. Crespo	Mahatma Gandhi	a400	0	2	0	0	0	0	9	0
641	V. Crespo	Murillo	a800	0	2	0	0	0	0	9	0
611	V. Crespo	Olaya	a1600	0	3	0	0	0	0	9	0
469	V. Crespo	J. B. Justo	a2700	0	2	0	0	0	0	9	0
472	V. Crespo	J. B. Justo	a3000	0	3	0	0	0	0	9	0
492	V. Crespo	Gurruchaga	a100	0	2	0	0	0	.25	9	0
487	V. Crespo	Serrano	a400	0	1	0	0	0	.25	9	1
587	V. Crespo	R. E. de San Mart	a300	0	3	0	0	0	0	9	0
495	V. Crespo	Gurruchaga	a400	0	1	0	0	0	0	9	1
613	V. Crespo	Olaya	a1800	0	3	0	0	0	0	9	0
663	V. Crespo	Camargo	a1000	0	2	0	1	0	0	9	0
722	V. Crespo	Warnes	a800	0	1	0	0	0	0	9	1
620	V. Crespo	Hidalgo	a1700	0	2	0	0	0	0	9	0
612	V. Crespo	Olaya	a1700	0	3	0	0	0	0	9	0
501	V. Crespo	Acevedo	a200	1	0	0	0	0	0	9	0
578	V. Crespo	Galicia	a200	0	3	0	0	0	0	9	0
577	V. Crespo	Galicia	a100	0	2	0	0	0	0	9	0
579	V. Crespo	Galicia	a300	0	4	0	0	0	0	9	0
502	V. Crespo	Acevedo	a300	0	1	0	0	0	0	9	1
500	V. Crespo	Acevedo	a100	0	1	0	0	0	0	9	1
499	V. Crespo	Acevedo	a0-100	0	1	0	0	0	0	9	1
521	V. Crespo	Araoz	a200	0	3	0	0	0	0	9	0
621	V. Crespo	Del Parque	a1200	0	2	0	0	0	0	9	0
718	V. Crespo	Warnes	a400	0	2	0	0	0	.25	9	0
717	V. Crespo	Warnes	a300	0	2	0	0	0	.25	9	0
513	V. Crespo	R. S. Ortiz	a0-100	0	2	0	0	0	.25	9	0
563	V. Crespo	Antezana	a100	1	0	0	0	0	0	9	0
560	V. Crespo	Ferrari	a300	0	3	0	0	0	.25	9	0
557	V. Crespo	Angel Gallardo	a900	0	4	0	1	0	0	9	0
625	V. Crespo	Acoyte	a1400	0	1	0	0	0	0	9	1
617	V. Crespo	Hidalgo	a1400	0	1	0	0	0	0	9	1
506	V. Crespo	Malabia	a0-100	0	1	0	0	0	0	9	1
615	V. Crespo	Hidalgo	a1200	0	2	0	0	0	.25	9	0
551	V. Crespo	Angel Gallardo	a300	0	3	0	0	0	0	9	0
618	V. Crespo	Hidalgo	a1500	0	2	0	0	0	0	9	0
610	V. Crespo	Olaya	a1500	0	4	0	0	0	0	9	0
648	V. Crespo	Padilla	a600	0	1	0	0	0	1	9	1
606	V. Crespo	Olaya	a1100	0	3	0	0	0	0	9	0
556	V. Crespo	Angel Gallardo	a800	0	4	0	0	1	0	9	0
639	V. Crespo	Murillo	a600	1	0	0	0	0	0	9	0
658	V. Crespo	Camargo	a500	0	1	0	0	1	0	9	1
565	V. Crespo	Antezana	a300	0	2	0	0	0	0	9	0
575	V. Crespo	Luis Viale	a300	0	4	0	0	0	0	9	0
719	V. Crespo	Warnes	a500	0	2	0	0	0	0	9	0
515	V. Crespo	R. S. Ortiz	a200	0	2	0	0	1	0	9	0
630	V. Crespo	Leopoldo Marechal	a1300	0	2	0	0	0	0	9	0
628	V. Crespo	Leopoldo Marechal	a1100	0	3	0	0	0	.25	9	0
607	V. Crespo	Olaya	a1200	0	2	0	0	0	0	9	0
508	V. Crespo	Malabia	a200	1	0	0	0	0	0	9	0
507	V. Crespo	Malabia	a100	0	1	0	0	0	0	9	1
616	V. Crespo	Hidalgo	a1300	0	1	0	0	0	0	9	1
572	V. Crespo	Luis Viale	a0-100	0	2	0	0	0	0	9	0
567	V. Crespo	Apolinario Figuer	a0-100	0	2	0	0	0	.25	9	0
573	V. Crespo	Luis Viale	a100	0	3	0	0	0	0	9	0
656	V. Crespo	Camargo	a300	0	2	0	0	0	0	9	0
574	V. Crespo	Luis Viale	a200	0	3	0	0	0	0	9	0
659	V. Crespo	Camargo	a600	0	1	1	0	0	0	9	1
655	V. Crespo	Camargo	a200	0	1	0	0	0	0	9	1
654	V. Crespo	Camargo	a100	0	1	0	0	0	0	9	1
646	V. Crespo	Padilla	a400	0	2	0	0	0	0	9	0
564	V. Crespo	Antezana	a200	0	1	0	0	0	0	9	1
624	V. Crespo	Acoyte	a1300	0	1	0	0	0	0	9	1
623	V. Crespo	Acoyte	a1200	0	2	0	0	0	0	9	0
543	V. Crespo	Frias	a100	0	2	0	0	0	0	9	0
570	V. Crespo	Apolinario Figuer	a300	0	3	0	0	0	0	9	0
552	V. Crespo	Angel Gallardo	a400	0	3	0	0	0	0	9	0
525	V. Crespo	Julian Alvarez	a100	0	2	0	0	0	0	9	0
647	V. Crespo	Padilla	a500	0	1	0	0	0	0	9	1
622	V. Crespo	Acoyte	a1100	0	3	0	0	0	0	9	0
638	V. Crespo	Murillo	a500	0	1	0	0	0	0	9	1
519	V. Crespo	Araoz	a0-100	0	2	0	0	0	0	9	0
716	V. Crespo	Warnes	a200	0	2	0	1	0	0	9	0
645	V. Crespo	Padilla	a300	0	3	0	0	0	0	9	0
609	V. Crespo	Olaya	a1400	0	3	0	0	0	0	9	0
562	V. Crespo	Antezana	a0-100	0	1	0	0	0	0	9	1
509	V. Crespo	Malabia	a300	0	1	0	0	0	1.5	9	1
559	V. Crespo	Ferrari	a200	0	2	0	0	0	.25	9	0
555	V. Crespo	Angel Gallardo	a700	0	4	0	0	1	0	9	0
531	V. Crespo	Mahatma Gandhi	a700	0	4	0	0	0	0	9	0
542	V. Crespo	Frias	a0-100	0	2	0	0	0	0	9	0
644	V. Crespo	Padilla	a200	0	2	0	0	0	0	9	0
537	V. Crespo	Lavalleja	a100	1	0	0	0	0	0	9	0
532	V. Crespo	Julian Alvarez	a200	0	2	0	0	0	0	9	0
657	V. Crespo	Camargo	a400	0	2	0	0	0	0	9	0
626	V. Crespo	Acoyte	a1500	0	2	0	0	0	0	9	0
569	V. Crespo	Apolinario Figuer	a200	0	2	0	0	0	0	9	0
568	V. Crespo	Apolinario Figuer	a100	0	2	0	0	0	0	9	0
536	V. Crespo	Lavalleja	a0-100	0	1	0	0	0	0	9	1
608	V. Crespo	Olaya	a1300	0	2	0	0	0	0	9	0
520	V. Crespo	Araoz	a100	0	3	0	0	0	0	9	0
629	V. Crespo	Leopoldo Marechal	a1200	0	3	0	0	0	.25	9	0
554	V. Crespo	Angel Gallardo	a600	0	4	0	1	0	0	9	0
714	V. Crespo	Warnes	a0-100	0	2	0	0	0	0	9	0
631	V. Crespo	Bravard	a1100	0	2	0	0	0	0	9	0
614	V. Crespo	Hidalgo	a1100	0	3	0	0	0	.25	9	0
553	V. Crespo	Angel Gallardo	a500	0	3	1	0	0	1	9	0
514	V. Crespo	R. S. Ortiz	a100	0	2	0	0	0	0	9	0
715	V. Crespo	Warnes	a100	0	2	0	0	0	1	9	0
653	V. Crespo	Camargo	a0-100	0	2	0	0	0	1	9	0
673	V. Crespo	Corrientes	a5600	0	2	1	0	0	.25	9	0
