state	povrate60	mort_age59_related_postHS	mort_age59_injury_postHS	mort_age59_all_postHS	mort_age25plus_related_postHS	mort_age25plus_injuries_postHS	mort_age59_related_preHS	census1960_pop	census1960_pctsch1417	census1960_pctsch534	census1960_pctsch25plus	census1960_pop1417	census1960_pop534	census1960_pop25plus	census1960_pcturban	census1960_pctblack
10	37.418636	6.6577897	13.315579	19.97337	116.41505	95.588509	7.8173857	17149	90	.52741277	28.4	1292	8828	8300	42.299999	24.9
43	37.489689	0	12.205542	36.616623	106.13524	106.4474	7.669888	41565	84.400002	.49774203	27.5	2846	19265	23191	49.299999	20.1
17	37.506966	10.705492	10.705492	42.821968	210.09827	101.66045	11.655012	12748	97.5	.6060946	39.400002	889	5349	7392	0	.40000001
41	37.539818	2.8909531	23.127626	35.173264	123.42252	97.254028	4.8782868	201865	71.900002	.44912913	43.700001	14122	109031	95248	69.400002	32.400002
26	37.57999	0	26.253611	26.253611	163.1109	87.29879	16.886187	22174	93	.65143722	47.200001	1339	9915	12477	35.099998	0
44	37.589996	0	0	0	93.614182	100.3009	39.87241	2639	97.099998	.51574802	38.799999	225	1778	1630	0	.40000001
11	37.600483	0	21.311251	42.622501	102.67456	104.4185	3.1088727	50008	78.5	.4914968	26.1	3491	24873	25621	33.200001	10.8
18	37.653114	0	54.525627	90.876045	127.52679	132.95346	54.734539	5633	71.599998	.45421112	18.9	440	2719	2951	0	6.3000002
37	37.667728	0	36.941265	36.941265	150.89645	121.33306	10.01001	18530	88.699997	.60253102	32.099998	1199	7744	10949	50.900002	20.5
34	37.66893	6.4970927	16.242731	42.231102	121.26691	109.18496	5.4147716	26986	83.5	.47994405	36.400002	2053	13587	13438	46.099998	22.200001
43	37.689232	0	7.4008288	37.004143	139.34554	90.164757	11.052166	15271	85.300003	.56237108	23.6	1190	7271	8085	21.299999	0
32	37.708912	0	0	44.92363	112.88023	178.23193	0	2946	91.300003	.57448435	29.9	209	1309	1465	0	1.1
18	37.745903	0	0	44.352455	139.33954	95.547104	0	7364	74.599998	.4746201	21.9	461	3093	4364	0	.80000001
26	37.76123	0	19.789104	28.270149	118.17507	94.710709	0	32731	83	.53785068	26.200001	2479	15363	17238	50.5	9.6999998
41	37.785877	4.1311216	16.524487	35.114536	91.191605	105.74345	13.938253	39907	80.5	.49801588	25.6	3123	20664	18952	36.200001	27
6	37.81493	0	0	0	198.58679	133.93063	0	4247	90.199997	.58880091	29.200001	299	1768	2185	0	.1
18	37.885353	0	8.8343124	35.33725	89.976982	76.027061	0	13087	82.699997	.54644728	30.5	776	6868	6983	51.700001	9.1999998
28	37.888004	0	15.797789	31.595577	119.99094	79.239304	0	6435	96.400002	.64950418	37.099998	423	2622	3914	0	0
26	37.945782	0	13.248543	33.121357	129.35524	94.916504	0	13812	85.900002	.56561244	25.9	969	5723	8083	22.9	1
19	37.991364	4.4304638	16.245033	38.397354	97.060059	134.10368	5.3607807	49508	84.300003	.5299806	26.700001	3545	25233	22584	59.400002	30.6
24	38.001968	0	55.627666	74.170219	128.32889	101.0732	0	10252	95.800003	.63818973	32.900002	767	4132	5642	30.6	0
24	38.069965	0	0	0	162.58551	73.361755	18.35536	9269	96.599998	.62251836	35.900002	650	3677	5077	0	0
28	38.112064	0	15.573898	46.721695	149.86693	74.933464	25.4842	5943	97.199997	.63010406	32.900002	427	2498	3291	0	0
44	38.126362	0	10.710651	26.776628	83.748299	112.04165	14.448779	17855	77.599998	.45980403	36.299999	1227	9491	8211	72.099998	3.5
26	38.1367	0	51.007397	63.759247	199.78079	110.98933	0	9188	87.300003	.6004141	23.799999	710	3864	5505	37.200001	.30000001
18	38.15696	22.614202	22.614202	45.228405	123.81454	113.27713	0	5636	79.5	.47725245	26.200001	366	2242	3466	0	1.5
44	38.170406	0	0	0	108.64715	100.88663	0	10519	75.300003	.47779652	30.9	817	5337	5407	27.6	6.0999999
43	38.191547	5.2015605	15.604681	41.612484	70.313141	121.8216	35.014004	9350	75.400002	.51429224	20.6	692	4373	5134	0	6.5999999
37	38.192741	0	27.603975	55.207951	244.09909	150.04256	0	11891	89	.61879361	32.299999	853	4874	7174	26.9	6.3000002
44	38.207806	0	30.65604	61.31208	176.14883	166.87784	0	3664	92.400002	.57482016	28.799999	249	1390	2282	0	2.8
26	38.214676	0	13.003056	26.006111	142.21277	101.20663	27.708506	12872	78.300003	.51547599	20.200001	897	5137	7353	5.1999998	0
42	38.272686	0	0	0	126.34409	137.09677	0	6859	96.5	.56925732	31.5	520	2895	3718	0	0
47	38.386322	0	20.025366	33.37561	159.38849	100.26051	0	17507	85.699997	.53280437	32.299999	1512	8444	9198	14.6	2.5999999
47	38.387714	0	36.656891	36.656891	181.00259	78.696785	0	5791	81.5	.45948434	39	869	6516	9159	100	7.8000002
10	38.405968	1.5247157	25.920166	41.167324	140.73372	119.27047	12.416962	57301	84.800003	.50927776	38.799999	3624	23551	34519	47.299999	19.4
19	38.435783	4.6749363	24.153837	38.957802	110.92488	80.520378	4.1125183	103661	88.699997	.54062009	36.200001	6784	49963	51412	79.199997	32.200001
43	38.515381	4.2753315	25.651987	47.028645	134.96251	123.29908	7.4205995	23198	80.900002	.49065784	27.4	1695	10276	13317	45.200001	11.9
35	38.532299	0	83.502327	95.431229	170.78352	166.61807	14.518003	9886	92.900002	.59677798	34.200001	777	4283	4917	0	0
14	38.542187	0	30.740854	46.111282	128.09038	89.508934	19.794142	10053	84.900002	.55587173	21.1	697	3866	6283	29.5	0
26	38.550007	0	38.814854	51.753136	143.99698	118.03031	23.116043	8889	92.199997	.54108477	24.700001	545	3079	5747	0	.30000001
42	38.586327	0	45.034901	67.552353	91.745834	85.826752	0	6908	93	.64740074	38.099998	481	3097	3506	0	0
35	38.588936	0	0	0	128.68436	61.278263	0	3065	94	.61707991	43.700001	271	1452	1585	0	0
32	38.640907	0	0	0	167.30125	184.60829	0	3002	98	.5728302	35.5	205	1325	1611	0	.1
24	38.656689	0	18.68635	56.059048	163.52229	75.642967	0	15811	94.800003	.60180372	36.299999	1097	6542	8801	13.9	0
44	38.660839	0	0	53.590569	129.02008	100.69859	28.344671	6458	87.599998	.60879904	30.700001	490	2523	3703	50	8.5
16	38.671158	0	0	18.162004	222.02191	106.83761	0	9883	96.699997	.59044945	41.299999	632	3560	6360	0	0
16	38.681232	0	0	13.863857	230.67676	79.599724	0	10692	92.199997	.69287634	42.599998	713	4464	6125	0	0
6	38.727028	10.006003	0	20.012007	158.80219	152.75256	0	11332	85.699997	.58917195	43	914	5338	5527	30.299999	.1
10	38.728931	0	40.958427	61.437641	142.45013	177.39075	0	3193	0	.44115713	15.7	175	1521	1593	0	34.299999
47	38.75288	0	23.786869	30.583118	134.78918	103.89999	0	24067	76.699997	.47134474	30.6	1616	11586	12558	14.6	25.9
37	38.779911	0	30.004059	51.183395	135.83827	108.57661	0	62066	91.400002	.57050443	36.299999	4474	26743	35527	61.5	19.1
49	38.786327	0	17.786209	37.548664	150.02589	102.93257	10.014822	61578	76.599998	.54994929	19.6	5290	32543	28829	12.3	7.8000002
42	38.788124	0	23.679848	35.519772	104.11786	114.52965	0	9998	78	.56136727	33.900002	727	4359	5397	35.299999	0
44	38.788509	0	20.738283	62.214848	270.90723	118.93488	0	8676	88.099998	.59358126	32.799999	601	3334	4945	55.200001	11.7
37	38.794765	4.541945	13.625834	18.16778	133.8526	98.118187	19.025875	19272	88	.55025554	27.1	1436	7631	11250	13.4	6.1999998
37	38.809135	6.5280542	16.320135	35.904297	148.81607	110.41193	9.0826521	37494	88.199997	.58188176	30.4	2664	16017	21304	60.900002	16.1
44	38.847237	0	18.178789	27.268183	100.10198	87.772095	5.3316274	60534	87.400002	.55029607	33.299999	4312	26175	34281	59.700001	24
32	38.857086	0	28.264557	42.396835	161.57097	118.07109	27.166531	9842	86.5	.5735203	38.599998	752	4849	4825	68.699997	2
24	38.870617	0	28.731504	35.914379	119.66634	90.922958	9.6899223	27263	94	.6046114	26.9	1979	12274	13446	28.299999	0
11	38.870796	5.8032694	17.409807	32.885193	110.40266	118.87189	17.711655	37953	85.099998	.54084605	20.9	2675	17517	19074	79.199997	19.200001
18	38.889122	1.6654453	18.319899	31.643461	121.78031	117.25946	15.788809	56837	72.300003	.34827369	34.099998	2946	30209	27875	34.200001	21.9
18	38.923325	6.0463147	24.185259	54.416832	135.35287	82.984207	8.9895725	18113	79.5	.48207885	31.9	1236	8370	10189	42.900002	14.3
18	38.925922	0	27.247957	27.247957	130.86337	115.73846	11.841326	22163	81.099998	.55439389	27.1	1705	11095	10334	21.6	7.9000001
28	38.94257	0	0	26.773762	140.77072	102.05877	0	5493	94.699997	.61486179	36.900002	375	2207	3114	0	0
18	38.968311	0	14.810427	29.620853	186.22919	103.27255	0	8405	88.599998	.52619046	27.799999	560	3360	5134	0	4.9000001
37	38.96904	0	33.619095	50.428642	107.96907	96.854607	25.621317	12432	91.199997	.56186759	27	1028	5633	7187	29.299999	2.5999999
44	38.971809	0	0	0	39.714058	79.428116	0	610	0	.47727272	29.799999	43	308	345	0	6.9000001
34	38.982731	0	5.3236799	21.29472	102.7355	71.22995	0	16270	88.300003	.51503313	36.599998	1308	8448	8249	29.700001	5.1999998
41	38.983356	1.0642147	17.027435	26.605368	105.00702	90.702652	10.590977	79147	80.300003	.51791584	28.9	5969	41053	38069	52	28.200001
36	38.985474	0	10.302375	20.60475	111.94363	87.219887	21.987686	22477	90	.53724003	30.200001	1615	9761	12424	30.299999	1.5
3	38.994263	2.2202981	27.753725	43.295811	144.62845	143.2946	6.0997925	64117	80.5	.52497274	29.4	4618	32996	29002	44	5.9000001
26	39	0	12.879959	12.879959	162.16072	143.55212	0	12670	89.099998	.55338156	35.099998	835	4702	8034	0	6.6999998
4	39.001122	6.1518273	22.5567	45.1134	149.63101	106.04916	8.0456991	47083	90.199997	.56105244	33.099998	2860	18091	29165	60.700001	10.6
18	39.013607	6.8380742	34.190372	54.704594	133.7821	128.4733	0	14579	91.900002	.55580938	29.799999	1046	6567	7945	25.700001	9.1000004
44	39.023655	0	24.042315	24.042315	208.44565	102.78526	0	20110	91.800003	.59997165	31.4	1239	7052	12760	56.900002	1.8
24	39.047661	3.859067	15.436268	23.154402	110.92722	93.724602	6.3492064	23631	88.5	.63047618	35.5	1719	11025	11845	42.5	0
43	39.085758	8.4160919	16.832184	42.08046	88.140976	83.32782	6.2328596	27673	80.5	.50236809	25.9	1898	12246	15776	38	14.9
42	39.091957	0	36.049026	36.049026	108.45007	334.3877	0	2599	0	.53803486	32	173	1262	1120	0	0
10	39.095207	0	0	58.616646	102.8983	154.34746	0	2962	91.099998	.5720824	23.700001	245	1311	1587	0	11.9
42	39.142235	0	0	0	107.17069	116.91348	0	1842	0	.56753927	42.799999	142	955	1085	0	0
42	39.146801	0	0	19.89258	82.729507	79.876762	24.437927	6380	96.400002	.64397323	28.799999	465	2688	3334	0	0
44	39.152287	11.55268	0	11.55268	160.31146	97.331963	13.408421	10549	84.800003	.54015315	31.200001	810	5093	5151	0	8.3999996
44	39.218212	0	44.080048	79.344086	119.7275	104.16293	9.678668	13973	88.099998	.5472222	29.299999	1134	6840	7197	35.900002	12.1
35	39.316616	0	0	38.146099	166.83533	79.315155	0	6833	97.800003	.61074036	33.400002	601	3147	3626	0	0
34	39.320843	0	20.895002	31.342505	121.37256	87.408218	7.0264192	22603	79	.46544898	20.299999	1812	11114	11606	0	10.1
44	39.347733	3.8109031	30.487225	45.730835	135.4865	98.944496	3.886816	44053	78.900002	.50269359	31.1	3099	18934	24314	50.900002	23.6
19	39.371128	0	24.895576	38.726452	132.32918	109.91276	7.5159717	40559	90.599998	.57607716	29.799999	3055	18869	20988	48.400002	34.5
49	39.377712	5.3013835	10.602767	31.808302	114.46566	112.46626	10.741138	35526	76.800003	.54866087	19.299999	3263	18968	15702	10.2	3.7
18	39.37838	0	9.6404123	19.280825	154.05092	118.31111	0	11086	84.599998	.51310229	24.299999	791	4732	6427	0	7.9000001
41	39.39053	3.6608582	14.643433	29.286865	99.148132	99.148132	5.0597043	30314	77.300003	.48745447	23.299999	2283	14826	15498	34	29.6
4	39.404728	3.4035022	17.017511	35.736774	110.66693	82.067604	5.1856461	36402	93.300003	.5898338	33.400002	2407	14499	22058	36.700001	.1
21	39.410843	4.3773255	30.641277	43.773254	135.22682	106.07899	6.0299082	29574	84	.47964948	26.4	1827	12211	18006	41.299999	30.4
25	39.421444	14.683479	14.683479	51.392178	106.8867	100.4322	22.569967	60737	88.300003	.55072713	32.599998	4532	29294	30488	54.599998	25.9
18	39.462708	0	13.627691	27.255383	79.783546	97.127792	0	8185	74	.46514976	22	535	3472	4883	0	4.3000002
18	39.513638	0	24.242424	48.484848	191.62241	110.93929	22.075056	7801	79	.52306354	24.5	552	3447	4607	40.299999	2.9000001
44	39.514946	0	29.073994	58.147987	191.28827	121.58154	0	8911	83.800003	.56777644	37.700001	587	3364	5501	60.599998	3.5999999
16	39.528442	10.814318	43.257271	64.88591	161.10626	87.265892	0	12805	96.5	.62292945	34.299999	910	5373	7329	29.9	0
24	39.549408	0	12.727504	25.455008	172.68982	89.942619	17.470301	9077	81.5	.53099662	21.4	733	3823	4919	0	0
44	39.555264	1.6574677	28.17695	36.464291	85.037491	80.701309	7.4738417	45065	86.400002	.61188215	44.900002	2598	24137	20872	86.699997	20.799999
10	39.611618	0	14.300424	28.600847	141.85803	90.751968	0	18702	88.900002	.52675253	32.599998	977	6990	12104	58.799999	10.4
11	39.621735	6.0060062	12.012012	36.036037	119.52327	123.79196	0	14649	81.800003	.54983556	21.5	1124	6993	7893	40.400002	8.1999998
26	39.642445	0	38.940811	58.411217	196.69118	132.35294	24.050024	8698	91.199997	.53999358	32.200001	580	3113	5774	0	0
49	39.680279	0	19.148529	39.892769	144.40511	94.907082	23.603834	68384	82.400002	.54561824	31.6	5143	32213	37069	40.5	10.5
10	39.680649	4.4461241	26.676744	46.684303	125.30775	77.223709	0	36375	89.599998	.53645831	27.799999	2167	13824	23305	30.4	11.1
26	39.705612	0	12.262416	24.524832	215.35883	114.77206	17.379215	10995	89.900002	.55206102	31.799999	724	4197	7062	32.5	0
34	39.730953	5.4059167	18.92071	40.544376	97.446815	95.68573	4.4557323	66992	79.599998	.49905163	29.799999	5212	33215	33746	38.900002	22.4
44	39.760216	0	24.050024	48.100048	153.59724	120.82983	0	4108	83.099998	.56061667	35.400002	278	1427	2497	0	.5
25	39.819283	3.5947301	16.176285	34.149937	147.15298	102.49595	14.896914	52880	88.400002	.62652856	42.900002	3460	26168	26693	74	27.9
18	39.861172	0	18.171576	30.89168	105.45612	78.106522	3.8464496	45190	82.900002	.53913087	32.599998	2846	21492	24587	62.299999	9.6999998
14	39.865582	4.8847208	24.423603	48.847206	171.57724	84.515793	16.252235	26529	89.900002	.57057738	23.700001	1796	9734	16999	48.599998	3.2
11	39.884052	5.4027772	81.041656	97.249985	128.3148	109.78044	0	18858	82.5	.5438382	29.200001	1506	8999	9651	39.700001	13.9
47	39.885242	0	13.397642	13.397642	124.51619	85.511116	0	7680	78.199997	.44130954	28.799999	550	3757	4428	0	17.200001
41	39.915009	2.2384384	20.145947	49.245647	127.74437	105.43494	6.2433662	48102	66	.46554282	24.4	3908	24262	24179	36.799999	29.5
44	39.935413	0	44.863167	89.726334	197.54276	67.453629	0	3725	86.400002	.59525472	34.700001	275	1433	2221	0	.1
44	39.964203	0	27.487631	54.975262	222.61278	97.637177	16.567263	12334	89.699997	.54992419	34.700001	832	4617	7962	51.099998	2.5999999
20	39.969376	0	31.255426	45.146729	147.38062	85.372925	5.206706	33744	84.199997	.52634567	37.200001	2137	14101	19318	20.5	.1
11	39.990303	0	12.456661	26.989433	86.457413	86.114326	0	22973	80.199997	.49170235	16.700001	1720	11208	12122	0	3.9000001
11	39.99345	3.3919001	27.135201	67.838005	127.54422	106.69098	5.9865899	27734	81.800003	.51503587	21	2168	13102	15191	47.400002	15.9
26	40	0	30.830893	46.246338	190.4917	112.34126	0	9024	94.599998	.58293384	39.599998	545	3129	5781	0	0
42	40.078411	14.522219	14.522219	29.044437	167.30879	89.026695	0	11307	95.400002	.57014269	37.5	723	4555	6653	0	0
26	40.08276	0	0	13.05824	289.8374	115.93495	0	10739	90	.54372811	33.5	664	4002	6627	0	4.8000002
49	40.094524	0	39.258022	49.072529	156.57025	99.63562	17.006804	10221	85.300003	.52137738	29.200001	690	4327	5776	9.3000002	.1
44	40.101318	0	0	0	145.27603	85.161804	23.877747	7518	82.099998	.5521273	29.6	560	3079	4255	45.5	13.1
18	40.130379	0	20.614305	51.535767	143.47389	114.77911	0	10444	81.599998	.48311523	21	703	4738	5650	0	5.3000002
11	40.148849	0	21.071644	33.112583	72.895691	84.797035	81.699348	10142	79.199997	.49830446	23	841	5308	5211	27.299999	27.299999
21	40.16103	4.5226359	9.0452719	27.135815	111.74857	97.28112	0	24119	80.599998	.50291151	28.9	1509	10304	13677	14	34
11	40.171101	0	15.19803	24.316849	86.832535	119.88811	35.20631	21504	81.5	.55092323	19.9	1607	10290	10862	38.900002	34.5
34	40.174301	0	26.529339	49.937576	80.040985	86.936821	10.131712	45198	79.699997	.51175106	28.9	3667	22849	22216	24.4	21.4
28	40.205574	0	0	39.220814	142.61414	79.039162	0	10227	93.900002	.61420202	42.799999	650	4098	5912	0	0
41	40.214817	2.3809524	14.285714	35.714287	121.97709	108.05579	24.727993	40982	75.599998	.53236789	22.1	3024	21889	18987	21.5	10.7
34	40.214924	0	12.499609	24.999218	109.68278	88.017044	11.530036	26645	84.099998	.49816549	24	2051	13355	14135	12.5	5.0999999
41	40.236851	4.6873536	22.584522	42.18618	97.411369	99.513771	6.3100243	216419	84	.49962121	37.700001	15263	116158	99527	73.5	36.299999
47	40.238297	0	13.4662	26.9324	116.91754	105.65881	0	15470	72.900002	.45512906	17.799999	1266	7633	7871	0	9
42	40.240589	0	52.742615	52.742615	103.75597	48.419453	0	2611	0	.72863436	37.099998	141	1135	1457	0	0
42	40.248714	0	17.421602	34.843204	208.02515	73.9645	0	8379	97.099998	.64269787	37.200001	584	3588	4588	0	0
34	40.254333	4.3523202	23.937761	40.258965	63.245586	78.790794	2.0044098	82753	65.599998	.27715984	46.700001	4482	54842	28775	21.299999	12.7
26	40.265533	0	27.612867	27.612867	188.41647	109.77308	0	9714	93.5	.57936031	36.400002	578	3314	6208	0	.30000001
44	40.286427	0	17.533606	75.978958	133.73779	114.28502	11.687704	18029	92.800003	.64426589	27.799999	1389	6845	10890	32.799999	15.5
11	40.358418	0	17.874014	33.194595	84.247711	112.73727	0	28887	82.699997	.50276166	19.1	2237	13941	14742	30.700001	15.1
28	40.369816	0	44.411549	59.215397	126.59373	79.573196	0	8722	95.5	.63974988	34.700001	625	3678	4927	0	0
44	40.408516	0	0	25.316456	175.93791	108.66753	0	8135	89.699997	.54589081	32.900002	614	3334	4521	0	7.0999999
26	40.412529	0	40.895615	71.567322	149.16966	109.53017	0	9220	87.300003	.56077188	27.200001	662	3472	6096	0	1.8
43	40.419819	0	12.129053	20.215088	125.067	90.384552	0	21312	74.400002	.49412951	26.1	1480	10902	11178	21.200001	4.3000002
36	40.461658	0	14.477367	19.303156	154.46674	90.776649	7.0921984	19551	87.800003	.54349381	30	1529	9783	9574	19.799999	1.6
11	40.466751	3.6863642	22.118185	47.922733	130.15683	120.95847	21.853148	34140	74.599998	.46430418	20	2031	13545	22123	82.300003	39.599998
11	40.502804	2.2163122	33.244682	46.542553	106.54366	114.33955	0	48166	85.099998	.56159806	25.1	3347	22452	25175	66.400002	33.400002
16	40.504452	7.4404764	7.4404764	22.321428	225.2067	97.692406	9.2336102	16303	89.300003	.5989781	36.200001	1122	6850	8774	22.799999	0
47	40.514664	2.3027148	17.270361	34.156937	115.29446	97.95536	1.6572617	5070	80.900002	.38414964	40.799999	15747	160539	150979	100	25.799999
28	40.524632	0	0	8.3991261	135.10338	81.062027	0	13855	96.699997	.58887953	42.299999	904	5935	7658	23.200001	0
11	40.525253	0	20.02804	30.042059	135.89685	118.90974	0	14905	78.800003	.50088835	21.799999	1015	6754	7906	38.400002	17.700001
47	40.552078	0	18.677624	37.355247	145.92664	107.34833	0	7147	91.199997	.54056102	29.5	444	2638	4609	0	24.6
1	40.569523	3.6667309	19.250338	30.25053	104.60076	91.606079	11.615414	110215	82.900002	.54874104	34	7037	55682	55466	70.400002	28.700001
26	40.579712	0	17.292063	34.584126	205.98029	116.72217	0	9222	96.699997	.52571064	36.299999	519	3131	5787	0	0
47	40.579987	0	0	0	118.95107	102.73047	184.77458	5403	83.699997	.47186327	28.4	395	2399	3039	0	9.3000002
11	40.631702	0	15.08599	25.143316	84.245438	92.937424	0	18180	83.800003	.52302945	29.299999	1654	9401	9067	16.200001	5
44	40.632294	0	10.017029	20.034058	89.046097	84.099091	17.488632	9451	88.099998	.50142008	34.099998	602	3873	5588	53.700001	3
47	40.655937	3.6326649	3.6326649	29.061319	102.30487	110.63739	6.1094818	26446	77.400002	.49677071	19.299999	2095	13006	13228	0	14.4
1	40.672295	0	37.037037	45.584045	133.81149	121.45966	0	34656	82.400002	.5234769	24.700001	2573	16463	18755	51	28.9
1	40.678829	0	23.982384	32.703251	74.866142	97.208397	5.0413389	31527	84	.42179611	35.799999	2001	16636	14871	30.700001	17.6
44	40.710209	0	0	0	125.63603	163.32684	60.386475	3154	93.099998	.57993478	33	219	1226	1903	0	8.6999998
6	40.727921	0	48.092339	48.092339	174.22313	113.09221	15.206813	19950	90.099998	.64289695	32.099998	1647	8975	10728	53.5	.30000001
43	40.776512	0	7.3471785	22.041536	125.92822	78.279701	15.96424	41640	83.800003	.51275754	24.4	3393	20772	21817	26.200001	1
44	40.77977	0	22.650057	45.300114	125.66246	103.80812	0	2868	88.400002	.53080571	35.099998	204	1477	1322	0	.30000001
14	40.80608	0	29.312618	29.312618	125.92137	109.02949	0	6972	86.199997	.54615104	22.5	499	2741	4239	0	.30000001
