tabroad	tdomestic	tinkind	tgifts	income	wage	entrepreneourial	rental	interest	pension	dividend	primary	somesecondary	secondary	someuniversity	university	age	female	married	child1	child7	child15	size	bothwork	notemployed	marriedf	region	transfers
0	450	320	0	63825	51520	0	0	305	0	0	0	0	0	1	0	46	0	1	0	0	1	5	1	0	0	4	770
18000	5500	1727	0	18750	0	0	0	750	0	0	1	0	0	0	0	63	1	0	0	0	0	1	0	1	0	4	25227
0	2900	195	0	19891	0	16150	0	35	0	0	1	0	0	0	0	73	1	0	0	1	0	4	0	1	0	4	3095
0	200	80	0	16405	16380	0	0	25	0	0	0	0	1	0	0	35	0	1	0	0	1	3	1	0	0	4	280
13000	550	0	0	45850	0	12000	0	250	0	0	0	1	0	0	0	61	0	1	0	0	0	3	0	0	0	4	13550
0	500	0	0	50380	0	34130	0	650	0	0	1	0	0	0	0	45	1	0	0	0	0	2	0	0	0	4	500
0	800	392	0	12608	0	8380	0	0	0	0	0	0	0	0	0	73	1	0	0	0	0	2	0	1	0	4	1192
0	3800	880	0	31830	23400	0	0	30	0	0	0	0	0	0	0	71	1	0	0	0	0	3	0	1	0	4	4680
48000	500	7745	0	37450	9450	15500	0	500	0	0	1	0	0	0	0	65	0	1	0	0	0	6	0	1	0	4	56245
27600	0	3025	600	21802	0	14002	0	0	0	0	0	0	0	0	1	47	1	1	0	0	2	4	0	0	1	4	30025
24000	0	1250	450	6450	0	0	0	0	0	0	1	0	0	0	0	32	1	1	0	1	1	3	0	1	1	4	24800
0	0	1320	265	48315	48050	0	0	0	0	0	0	0	0	1	0	37	0	1	1	2	0	5	1	0	0	4	1055
0	1700	1901	150	26542	20140	0	0	0	0	0	0	1	0	0	0	40	1	0	0	0	1	3	0	0	0	4	3451
0	0	0	800	74100	0	64900	0	0	0	0	0	0	0	1	0	62	0	1	0	1	0	5	0	1	0	4	-800
0	0	940	0	64200	58200	0	0	0	0	0	0	0	1	0	0	61	0	1	0	0	0	8	0	0	0	4	940
0	900	650	55	25727	25420	0	0	0	0	0	0	0	1	0	0	35	0	1	0	1	2	5	0	0	0	4	1495
0	0	0	450	32038	26700	0	0	0	0	0	1	0	0	0	0	42	0	1	0	0	1	4	0	0	0	4	-450
4000	0	0	310	54710	44800	0	0	0	14400	0	0	0	0	0	1	59	1	0	0	0	0	4	0	1	0	4	3690
0	0	160	85	21895	14280	2680	0	0	0	0	1	0	0	0	0	63	1	0	0	1	0	4	0	0	0	4	75
2000	800	0	95	48005	40710	0	0	0	0	0	1	0	0	0	0	43	0	1	0	0	0	5	0	0	0	4	2705
1000	0	2720	300	67900	0	60400	0	0	0	0	0	0	1	0	0	52	0	1	0	1	1	6	0	0	0	4	3420
3162	0	2306	0	18740	15140	0	0	0	0	0	0	0	0	1	0	32	0	1	1	0	2	5	0	0	0	4	5468
0	0	0	0	50100	22900	20000	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	2	0	1	0	4	0
0	0	80	85	16985	13300	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	3	0	1	0	4	-5
0	1800	0	25	15625	15600	0	0	0	0	0	1	0	0	0	0	50	1	0	0	0	1	3	0	0	0	4	1775
0	0	5465	438	40638	32700	0	0	300	0	0	0	0	0	0	1	60	1	0	0	0	0	3	0	0	0	4	5027
0	0	900	300	30400	24100	0	0	0	0	0	1	0	0	0	0	67	0	1	0	0	0	3	0	0	0	4	600
1500	0	1475	130	21866	16900	0	0	0	0	0	1	0	0	0	0	41	0	1	0	0	2	4	0	0	0	4	2845
0	0	0	185	13535	0	13350	0	0	0	0	1	0	0	0	0	24	1	0	0	2	0	3	0	0	0	4	-185
2000	0	0	285	34525	11340	15700	0	0	0	0	0	0	1	0	0	51	1	0	0	0	1	6	0	0	0	4	1715
8100	0	1635	100	10928	0	0	0	0	0	0	1	0	0	0	0	77	0	0	0	0	0	2	0	1	0	4	9635
0	0	0	2210	165890	156480	0	0	0	0	0	0	0	1	0	0	34	0	1	0	0	2	7	1	0	0	4	-2210
0	0	3013	300	60900	57060	0	0	0	0	0	0	0	0	0	0	61	1	0	0	1	0	6	0	0	0	4	2713
0	900	2793	740	47388	43900	0	0	12	0	0	0	0	1	0	0	31	0	1	1	1	0	4	0	0	0	4	2953
0	1200	2005	0	45020	43220	0	0	0	0	0	0	0	0	1	0	39	0	1	1	3	5	11	0	0	0	4	3205
0	0	8440	550	54760	46200	7900	0	110	10800	0	0	0	0	0	0	70	0	1	0	0	0	4	1	0	0	4	7890
0	0	0	650	111850	0	91000	7200	400	0	0	0	0	0	0	1	39	0	1	0	0	2	4	1	0	0	4	-650
0	0	0	2500	150490	138390	0	0	0	6000	0	0	0	0	0	1	37	0	0	0	0	0	2	0	0	0	4	-2500
0	0	0	0	54000	54000	0	0	0	0	0	1	0	0	0	0	39	0	1	0	0	0	4	1	0	0	4	0
0	0	800	0	79400	69800	0	0	0	0	0	0	0	0	0	1	40	0	1	0	1	1	4	0	0	0	4	800
0	0	2402	0	78200	68600	0	0	0	0	0	0	0	0	0	1	44	0	1	0	2	3	8	1	0	0	4	2402
0	0	980	0	93380	83400	0	0	0	0	0	0	0	0	0	1	39	0	1	0	1	2	6	1	0	0	4	980
0	0	100	0	68520	66600	0	0	0	0	0	0	0	0	1	0	39	0	1	0	0	2	5	1	0	0	4	100
0	0	400	0	58880	58800	0	0	0	0	0	0	0	0	0	1	49	0	1	0	0	1	3	0	0	0	4	400
0	0	0	200	107000	96000	0	0	0	0	0	0	0	0	0	1	40	0	1	0	0	1	4	1	0	0	4	-200
0	0	1580	300	108300	99600	0	0	0	0	0	0	0	0	0	1	37	0	1	0	0	3	6	1	0	0	4	1280
0	0	1035	300	134100	124200	0	0	0	0	0	0	0	0	0	1	39	0	1	0	2	0	5	1	0	0	4	735
42000	0	17350	400	49600	37200	0	0	0	0	0	0	0	0	0	1	34	1	1	0	3	2	7	0	0	1	4	58950
0	0	2345	200	104000	94200	0	0	0	0	0	0	0	0	0	1	36	0	1	0	0	1	4	1	0	0	4	2145
57000	0	4290	600	66750	51600	0	0	0	0	0	0	0	0	0	1	35	1	1	1	0	0	3	0	0	1	4	60690
0	0	600	100	76900	67200	0	0	0	0	0	0	0	0	0	1	31	0	1	1	0	0	4	0	0	0	4	500
0	0	0	0	43300	0	43300	0	0	0	0	0	0	0	1	0	22	0	0	0	0	0	3	0	0	0	4	0
0	0	1000	0	58200	58200	0	0	0	0	0	0	0	0	0	1	36	0	1	0	2	3	7	0	0	0	4	1000
0	0	0	0	37940	0	37940	0	0	0	0	0	0	1	0	0	26	0	1	0	1	0	4	0	0	0	4	0
0	0	1200	2	84802	75200	0	0	0	0	0	0	0	0	1	0	49	0	1	0	1	0	5	1	0	0	4	1198
0	0	2500	100	82700	37200	43000	0	0	0	0	0	0	0	1	0	31	0	1	0	2	0	5	1	0	0	4	2400
54000	0	5160	100	7300	0	0	0	0	0	0	0	0	0	1	0	32	1	1	0	1	3	5	0	0	1	4	59060
0	0	600	100	58244	0	49744	0	0	0	0	0	0	0	1	0	42	0	1	0	0	3	5	1	0	0	4	500
0	0	1373	950	37070	30120	0	0	0	0	0	0	0	0	1	0	38	0	1	0	0	2	5	0	0	0	4	423
0	0	764	0	87480	55200	22650	0	0	0	0	0	0	0	0	1	51	0	1	0	0	1	8	0	0	0	4	764
0	0	1222	0	19500	0	15300	0	0	0	0	0	0	1	0	0	31	1	0	0	1	0	2	0	0	0	4	1222
0	0	200	0	110950	73400	32750	0	0	0	0	0	0	0	0	0	64	1	0	0	1	0	7	0	1	0	4	200
0	0	600	0	50970	0	46170	0	0	0	0	0	0	1	0	0	39	0	1	0	0	2	5	0	0	0	4	600
0	0	888	0	75436	39600	28348	0	0	0	0	0	0	0	1	0	38	0	1	0	2	0	5	1	0	0	4	888
0	0	940	0	80000	71600	0	0	0	0	0	0	0	0	1	0	38	0	1	0	1	2	6	1	0	0	4	940
0	0	2000	0	125220	0	110820	0	0	0	0	0	0	0	0	1	39	0	1	0	0	5	8	0	0	0	4	2000
0	0	800	0	66960	64800	0	0	0	0	0	0	0	0	0	1	28	0	1	0	1	0	3	1	0	0	4	800
0	0	0	100	69900	27600	32600	0	0	0	0	0	0	0	0	0	64	0	1	0	0	2	10	1	0	0	4	-100
76000	0	780	200	21671	9216	6255	0	0	0	0	0	0	1	0	0	32	1	1	0	0	1	3	0	0	1	4	76580
0	50	530	5	15939	13534	0	0	0	0	0	0	0	0	0	0	39	0	1	0	0	2	6	1	0	0	4	575
0	200	201	0	15955	12000	2515	0	0	0	0	0	1	0	0	0	28	0	1	1	2	0	5	0	0	0	4	401
0	0	720	3000	192124	15300	173824	0	0	0	0	0	0	1	0	0	35	1	0	0	0	3	7	0	0	0	4	-2280
0	0	1203	0	30344	29684	0	0	0	0	0	0	0	0	0	0	41	0	1	0	0	0	4	0	0	0	4	1203
2000	0	470	60	27539	8400	18376	0	0	0	0	0	1	0	0	0	42	0	1	0	2	3	10	1	1	0	4	2410
0	0	1200	695	37695	12000	24400	0	0	0	0	1	0	0	0	0	41	0	1	0	1	4	7	1	0	0	4	505
0	0	1820	10	13826	8280	3136	0	0	0	0	0	0	0	0	0	48	1	0	2	1	2	11	0	0	0	4	1810
0	50	628	0	15402	13552	0	0	0	0	0	0	0	0	0	0	49	0	1	0	0	1	5	1	0	0	4	678
0	0	366	600	49540	0	36400	0	0	0	0	0	0	1	0	0	51	0	1	0	0	0	5	1	0	0	4	-234
0	0	1250	1050	30010	0	22000	0	0	0	0	0	0	0	0	0	61	0	1	0	0	0	7	0	0	0	4	200
0	100	1876	30	26921	22288	0	0	0	0	0	0	0	0	0	0	37	0	1	0	1	2	5	1	0	0	4	1946
0	0	773	0	8172	1600	5460	0	0	0	0	0	0	0	0	0	54	0	1	0	0	2	5	0	0	0	4	773
0	0	4120	15	40875	40200	0	0	0	0	0	1	0	0	0	0	43	1	0	0	1	0	5	0	0	0	4	4105
11000	0	5686	200	39192	28392	900	0	0	0	0	0	0	1	0	0	47	0	1	0	0	1	5	0	0	0	4	16486
160	600	2581	0	15387	11100	2580	0	0	0	0	0	0	0	0	0	49	0	1	0	0	2	8	1	0	0	4	3341
0	0	1005	5900	50582	42522	0	0	0	0	0	0	1	0	0	0	51	0	1	0	0	2	4	1	0	0	4	-4895
0	0	0	7600	117176	105500	0	0	1076	0	0	0	0	0	1	0	29	0	1	0	0	0	2	1	0	0	4	-7600
0	0	736	1100	234574	209834	4440	0	0	0	0	0	0	1	0	0	46	0	1	0	0	1	7	1	0	0	4	-364
0	0	2400	600	53860	43110	3800	0	0	0	0	0	0	1	0	0	38	0	1	0	0	3	5	1	0	0	4	1800
0	0	531	700	62612	60970	0	0	0	0	0	0	0	0	0	1	36	1	0	0	1	1	3	0	0	0	4	-169
0	0	1639	1800	165263	162109	0	0	600	0	0	0	0	0	0	1	60	0	1	0	0	0	4	1	0	0	4	-161
2100	0	2453	2480	45134	42922	0	0	0	0	0	0	0	0	1	0	29	0	1	0	1	0	3	0	0	0	4	2073
0	4800	3228	0	25593	20063	0	0	0	0	0	0	1	0	0	0	21	1	0	0	1	1	7	0	0	0	4	8028
2020	1100	3768	0	21968	11700	0	3000	0	0	0	0	0	0	0	0	70	0	1	0	0	0	4	1	1	0	4	6888
0	0	0	0	52400	0	47600	0	0	0	0	0	0	0	1	0	26	0	1	1	3	0	6	1	0	0	4	0
0	0	450	0	25486	0	22486	0	0	0	0	0	0	0	1	0	29	0	1	1	0	0	3	1	0	0	4	450
0	4150	190	0	8400	6600	0	0	0	0	0	0	0	0	0	0	62	1	0	0	0	0	2	0	0	0	4	4340
0	0	0	0	22714	6344	13370	0	0	0	0	0	0	0	0	0	45	1	0	0	0	0	3	0	0	0	4	0
36000	0	59	0	3000	0	0	0	0	0	0	0	0	0	1	0	35	1	1	0	1	3	5	0	0	1	4	36059
0	7700	180	0	7680	5280	0	0	0	0	0	0	1	0	0	0	73	1	0	0	0	0	1	0	0	0	4	7880
0	0	175	0	40600	0	40600	0	0	0	0	0	1	0	0	0	31	1	1	0	0	2	3	0	0	1	4	175
0	0	17	0	59671	55996	0	0	0	0	0	0	0	1	0	0	82	0	1	0	0	0	9	0	0	0	4	17
0	0	1273	0	49435	0	37140	0	0	0	0	0	0	0	0	0	63	1	0	0	2	1	6	0	0	0	4	1273
0	0	70	0	32190	13590	15000	0	0	0	0	0	0	0	0	0	46	0	1	0	0	1	3	1	0	0	4	70
0	0	378	24	25056	0	19780	0	0	0	0	0	0	1	0	0	39	0	1	0	0	2	5	0	0	0	4	354
0	0	132	0	23792	19702	0	0	0	0	0	0	0	0	1	0	39	0	1	0	2	3	7	0	0	0	4	132
0	0	0	200	40412	3510	30702	0	0	0	0	0	0	0	0	0	52	0	1	0	0	0	4	1	0	0	4	-200
0	0	288	100	56500	7800	41400	0	0	0	0	0	0	0	0	0	61	0	1	0	0	0	4	1	0	0	4	188
0	0	0	200	75100	55200	12300	0	0	0	0	0	0	0	0	1	29	0	1	0	2	0	4	1	0	0	4	-200
0	0	336	0	45135	22277	19150	0	0	0	0	1	0	0	0	0	60	0	1	0	0	0	5	0	1	0	4	336
0	0	15	0	44860	0	39880	0	0	0	0	1	0	0	0	0	67	1	0	0	2	2	8	0	0	0	4	15
0	0	0	200	55500	0	49300	0	0	0	0	0	0	0	0	0	57	0	1	0	0	0	6	1	0	0	4	-200
0	0	0	300	37804	3240	29464	0	0	0	0	0	0	0	0	0	42	0	1	0	0	1	7	0	0	0	4	-300
0	3080	105	0	16180	0	0	6400	0	0	0	1	0	0	0	0	69	0	0	0	0	0	2	0	1	0	4	3185
0	5000	2270	0	27654	23620	4034	0	0	0	0	1	0	0	0	0	24	0	1	0	2	0	4	1	0	0	4	7270
27600	0	6896	1380	96062	69944	12738	0	0	0	0	0	0	0	0	1	43	1	1	0	1	5	10	0	0	1	4	33116
0	0	6150	0	34509	23964	4264	0	0	4000	0	0	0	0	0	0	58	0	1	1	1	0	9	1	0	0	4	6150
0	0	2246	0	49838	46082	0	0	0	0	0	1	0	0	0	0	37	0	1	1	2	4	10	0	0	0	4	2246
0	2000	19048	4000	88546	62158	10388	0	0	0	0	0	0	0	1	0	46	0	1	0	1	0	5	1	0	0	4	17048
0	5150	2548	2500	54558	40058	0	0	0	0	0	0	0	0	0	0	61	1	0	0	0	0	3	0	1	0	4	5198
0	0	166	90	30767	14400	5865	9150	0	0	0	1	0	0	0	0	37	0	1	0	1	4	9	0	0	0	4	76
12000	6000	5881	5000	61540	0	44540	0	0	0	0	0	0	0	0	0	68	0	1	0	0	3	8	0	0	0	4	18881
0	180	2363	0	31922	0	25902	0	0	0	0	1	0	0	0	0	49	0	1	0	1	2	6	1	0	0	4	2543
0	0	0	300	224234	57404	74664	0	0	0	0	1	0	0	0	0	54	0	1	0	0	1	10	0	0	0	4	-300
0	0	1368	100	83000	31200	42100	0	0	0	0	0	0	0	0	0	55	0	1	0	0	0	8	0	0	0	4	1268
0	2500	4920	0	20060	11760	3100	0	0	0	0	0	0	0	0	0	68	0	1	0	1	1	6	0	0	0	4	7420
75600	0	224	0	0	0	0	0	0	0	0	0	0	1	0	0	37	1	1	0	2	3	6	0	0	1	4	75824
0	14100	3956	1500	29688	23040	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	1	0	0	0	4	16556
0	0	180	1500	36996	0	35496	0	0	0	0	0	1	0	0	0	42	0	1	0	0	1	3	0	0	0	4	-1320
0	0	1559	620	28400	10380	15600	0	0	0	0	0	0	0	1	0	42	0	1	0	0	2	7	1	1	0	4	939
6300	0	250	500	50174	37674	0	0	0	5600	0	0	0	1	0	0	77	0	1	0	0	0	5	0	1	0	4	6050
0	1150	112	0	66034	55770	6664	0	0	0	0	0	0	0	0	0	73	0	1	0	0	1	7	1	0	0	4	1262
0	0	1158	50	55627	44573	10204	0	0	0	0	0	0	0	0	0	53	0	1	0	0	1	8	0	0	0	4	1108
0	0	685	0	16504	16264	0	0	0	0	0	1	0	0	0	0	38	0	1	0	2	1	5	1	0	0	4	685
0	0	4508	70	43570	31200	3900	0	0	0	0	0	0	0	0	0	79	1	0	1	0	1	10	0	1	0	4	4438
0	0	7686	700	173100	0	148400	0	0	0	0	0	0	0	0	1	41	0	1	1	1	0	8	1	0	0	4	6986
0	3200	685	0	34880	34880	0	0	0	0	0	0	0	0	0	0	54	0	1	0	0	2	6	0	1	0	4	3885
0	0	90	0	25968	24288	0	0	0	0	0	1	0	0	0	0	41	0	1	0	3	2	8	0	0	0	4	90
0	0	2106	400	61036	54636	0	0	0	0	0	0	0	0	0	1	39	0	1	1	1	2	6	1	0	0	4	1706
0	300	860	350	45420	26200	15850	0	0	0	0	0	1	0	0	0	31	0	1	0	1	0	4	1	0	0	4	810
0	7450	200	0	3580	2980	0	0	0	0	0	0	1	0	0	0	23	0	1	0	1	1	4	1	0	0	4	7650
3800	0	0	0	26200	4800	17800	0	0	0	0	1	0	0	0	0	48	0	1	1	0	1	6	0	0	0	4	3800
18200	0	1200	0	24700	22300	0	0	0	0	0	0	0	0	0	0	71	0	1	0	0	1	5	0	1	0	4	19400
34000	5700	0	0	25452	0	21852	0	0	0	0	0	0	0	0	0	59	0	1	0	0	0	5	0	0	0	4	39700
500	0	60	0	34000	32200	0	0	0	0	0	0	1	0	0	0	27	0	1	0	1	0	3	0	0	0	4	560
0	13000	8973	0	3600	0	0	0	0	0	0	0	1	0	0	0	74	0	1	0	0	0	4	0	1	0	4	21973
1600	0	64	0	39600	37200	0	0	0	0	0	1	0	0	0	0	86	0	0	1	1	0	7	0	0	0	4	1664
300	0	55	0	80598	30800	46198	0	0	0	0	0	0	0	1	0	30	0	1	0	1	1	4	1	0	0	4	355
0	0	0	0	22200	20400	0	0	0	0	0	1	0	0	0	0	42	0	1	0	1	1	6	0	0	0	4	0
0	0	690	0	104000	0	101000	0	0	0	0	0	0	0	1	0	46	0	1	0	1	1	9	0	0	0	4	690
0	8000	1500	0	27200	27200	0	0	0	0	0	0	0	1	0	0	48	0	1	0	0	1	4	0	0	0	4	9500
0	0	0	0	40200	37200	0	0	0	0	0	0	0	1	0	0	32	0	1	0	1	4	7	0	0	0	4	0
48000	0	0	0	9000	9000	0	0	0	0	0	1	0	0	0	0	54	1	1	0	0	0	3	0	1	1	4	48000
0	0	0	0	31700	23400	6500	0	0	0	0	0	1	0	0	0	29	0	1	0	2	1	5	1	0	0	4	0
0	0	0	0	19050	17250	0	0	0	0	0	0	1	0	0	0	24	0	1	0	1	0	3	1	0	0	4	0
0	0	0	0	31800	30000	0	0	0	0	0	0	0	0	1	0	29	0	1	0	4	0	7	1	0	0	4	0
0	0	0	75	129650	57200	67575	0	0	0	0	1	0	0	0	0	60	0	1	0	0	0	4	1	0	0	4	-75
0	0	0	0	17500	0	16300	0	0	0	0	1	0	0	0	0	52	0	1	2	2	2	9	1	0	0	4	0
0	0	0	0	58976	56576	0	0	0	0	0	0	0	1	0	0	27	0	1	0	2	0	4	1	0	0	4	0
0	0	0	0	55352	52640	0	0	0	0	0	0	0	0	0	0	74	1	1	0	0	1	4	0	1	1	4	0
0	0	0	0	24800	24800	0	0	0	0	0	0	1	0	0	0	29	0	1	0	0	0	3	0	0	0	4	0
0	300	0	25	38185	34560	0	0	0	0	0	0	0	1	0	0	58	0	0	0	2	1	7	0	1	0	4	275
0	200	2184	90	24390	22200	0	0	0	0	0	1	0	0	0	0	32	0	1	1	2	1	6	0	0	0	4	2294
28000	300	4060	100	32451	25004	0	0	747	0	0	0	1	0	0	0	38	1	1	0	0	3	7	0	1	1	4	32260
36000	0	320	909	27964	13200	0	0	0	0	0	1	0	0	0	0	53	0	1	0	0	0	4	1	1	0	4	35411
0	600	4500	50	21899	17540	1750	0	0	0	0	1	0	0	0	0	39	0	1	0	0	1	5	1	0	0	4	5050
0	150	403	120	29420	29300	0	0	0	0	0	0	0	0	0	0	39	0	1	0	1	1	4	0	0	0	4	433
0	1050	5878	40	48450	43400	0	0	0	0	0	0	1	0	0	0	56	0	0	0	0	2	9	0	1	0	4	6888
2000	0	284	400	62308	27308	25200	0	0	0	0	0	0	1	0	0	48	0	1	0	0	0	4	1	0	0	4	1884
0	50	284	0	53681	52457	0	0	0	0	0	0	0	0	0	0	56	0	1	0	0	1	6	1	0	0	4	334
0	0	1469	100	20649	0	10500	0	0	0	0	0	0	0	0	0	69	0	1	0	0	0	2	0	0	0	4	1369
0	300	2208	0	1170	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	1	0	1	0	4	2508
0	770	4179	12	10904	10760	0	0	0	0	0	1	0	0	0	0	23	0	1	1	1	0	4	0	0	0	4	4937
0	0	5074	100	63470	40870	22500	0	0	0	0	0	1	0	0	0	32	1	0	0	0	0	3	0	0	0	4	4974
0	3300	60	390	65078	59664	0	0	0	0	140	0	1	0	0	0	54	0	1	0	0	1	6	1	0	0	4	2970
10000	0	0	100	49190	37090	0	0	0	0	0	0	0	0	0	1	39	0	1	0	1	2	5	0	0	0	4	9900
8600	4300	4200	0	63718	56680	0	0	0	0	0	0	1	0	0	0	57	0	1	0	0	3	8	0	0	0	4	17100
0	0	0	0	24920	24920	0	0	0	0	0	0	0	0	0	0	45	0	1	0	2	3	8	0	0	0	4	0
0	950	0	0	29000	26600	0	0	0	0	0	0	0	1	0	0	27	0	1	1	1	0	4	0	0	0	4	950
0	200	0	0	73927	71500	0	0	27	0	0	1	0	0	0	0	29	0	1	1	1	0	4	1	0	0	4	200
14000	8000	2000	0	66552	52800	0	0	0	0	0	1	0	0	0	0	38	0	1	0	0	1	6	0	0	0	4	24000
0	0	0	10	54190	54180	0	0	0	0	0	0	0	0	1	0	29	0	1	0	1	0	3	1	0	0	4	-10
4000	0	200	0	81150	30150	42000	0	0	0	0	0	0	1	0	0	27	0	1	1	0	0	7	1	0	0	4	4200
0	0	0	14	45014	42000	0	0	0	0	0	0	0	0	1	0	42	0	1	0	3	3	9	0	0	0	4	-14
0	0	0	0	53000	50600	0	0	0	0	0	0	0	0	0	0	58	1	0	0	0	1	4	0	1	0	4	0
0	10000	0	0	44660	37460	0	0	0	0	0	0	0	1	0	0	50	0	1	0	0	0	3	0	0	0	4	10000
0	0	0	0	17700	17100	0	0	0	0	0	0	1	0	0	0	27	0	1	0	2	0	4	0	0	0	4	0
0	0	1138	600	126009	32009	24000	60000	0	0	0	0	0	0	1	0	45	0	1	0	0	1	8	1	0	0	4	538
0	0	0	300	172325	157625	0	0	0	0	0	0	0	0	0	1	50	0	0	0	1	0	8	0	0	0	4	-300
20750	0	576	300	134234	78000	43934	0	0	0	0	0	0	0	0	1	38	0	1	0	1	2	7	1	0	0	4	21026
0	1100	1777	0	23850	21850	0	0	0	0	0	0	0	1	0	0	37	0	1	0	1	2	5	0	0	0	4	2877
0	650	940	50	34950	34900	0	0	0	0	0	0	0	1	0	0	29	0	1	0	2	0	4	0	0	0	4	1540
0	0	1240	0	37280	35200	0	0	0	0	0	1	0	0	0	0	54	0	1	0	0	2	6	0	0	0	4	1240
0	0	0	0	33025	0	33025	0	0	0	0	0	0	1	0	0	30	0	1	0	3	0	5	1	0	0	4	0
0	1000	0	600	73380	60780	0	0	0	0	0	0	0	1	0	0	34	0	0	0	1	2	5	0	0	0	4	400
103200	0	4070	700	63650	50950	0	0	0	0	0	0	0	0	0	1	40	0	1	0	0	1	4	1	0	0	4	106570
70000	0	8006	100	25183	17950	0	0	0	0	0	0	0	1	0	0	32	0	1	0	2	1	7	0	0	0	4	77906
78200	1000	5606	1000	63950	56780	0	0	0	0	0	0	0	0	1	0	54	1	1	0	1	1	6	0	0	1	4	83806
0	13000	4740	400	54500	49300	0	0	0	0	0	0	0	0	0	1	32	0	1	0	1	1	5	0	0	0	4	17340
0	8000	600	0	56600	32000	9000	8400	0	12000	0	0	0	1	0	0	59	0	1	0	0	0	3	1	0	0	4	8600
0	2000	270	100	65850	41200	12550	0	0	0	0	0	0	1	0	0	52	0	1	0	1	0	7	1	0	0	4	2170
0	0	1760	200	61180	60680	0	0	0	0	0	0	0	1	0	0	22	0	1	1	0	0	3	1	0	0	4	1560
0	0	520	0	40800	22800	0	6000	0	18000	0	0	0	0	0	0	48	0	0	0	0	2	5	0	0	0	4	520
0	0	1160	100	62900	62800	0	0	0	0	0	0	0	0	0	1	34	0	1	0	1	0	4	1	0	0	4	1060
0	0	600	200	69830	46500	17250	0	0	0	0	0	1	0	0	0	33	0	1	0	2	2	7	1	0	0	4	400
0	0	1550	50	49595	0	44090	0	0	0	0	1	0	0	0	0	28	0	1	1	0	0	3	1	0	0	4	1500
0	600	0	200	26745	5200	19545	0	0	0	0	0	0	0	0	0	65	1	0	0	0	0	1	0	0	0	4	400
35000	0	4692	600	178019	135449	23010	0	0	6000	0	0	0	1	0	0	60	0	1	0	0	0	8	1	1	0	4	39092
0	0	0	200	237400	237200	0	0	0	0	0	0	0	0	1	0	36	1	0	0	0	0	4	0	0	0	4	-200
0	0	9230	0	43500	43500	0	0	0	0	0	1	0	0	0	0	27	0	1	0	2	0	4	1	1	0	4	9230
0	0	0	0	62060	61920	0	0	0	0	0	0	0	0	1	0	31	0	1	0	2	1	7	1	0	0	4	0
0	6000	178	100	25941	15120	3200	0	0	0	0	1	0	0	0	0	33	0	1	0	1	3	6	0	0	0	4	6078
0	0	0	0	41696	32120	9576	0	0	0	0	0	0	0	0	0	45	0	1	0	0	2	5	1	0	0	4	0
0	200	2160	0	23817	23400	0	0	0	0	0	0	0	1	0	0	35	0	1	0	2	1	5	0	0	0	4	2360
0	0	0	3100	80269	71009	0	0	0	0	0	0	0	1	0	0	58	0	1	0	0	0	5	0	0	0	4	-3100
0	2000	3250	0	44260	37760	0	0	0	0	0	0	1	0	0	0	51	1	0	0	0	2	8	0	1	0	4	5250
87000	0	2646	1600	49600	0	36000	0	0	0	0	0	0	0	1	0	32	0	1	1	1	2	9	0	1	0	4	88046
0	0	0	100	62470	33242	17128	0	0	0	0	0	0	1	0	0	40	0	1	0	0	4	6	1	0	0	4	-100
0	0	412	50	17390	16500	0	0	0	0	0	0	1	0	0	0	26	0	1	0	2	0	4	0	0	0	4	362
0	0	780	0	32680	22400	6380	0	0	0	0	0	0	1	0	0	25	0	1	0	1	0	3	0	0	0	4	780
0	0	0	100	116655	92000	12555	0	0	0	0	0	0	1	0	0	62	0	1	0	0	0	4	1	0	0	4	-100
0	2100	240	0	38980	31780	0	0	0	0	0	0	0	0	0	1	25	0	1	0	1	0	4	0	0	0	4	2340
0	2500	475	100	37820	18000	16120	0	0	0	0	0	0	1	0	0	60	0	1	0	0	0	5	0	0	0	4	2875
0	0	300	0	46200	39700	0	0	0	0	0	0	0	0	1	0	39	0	1	0	1	2	5	0	0	0	4	300
0	0	550	200	54240	49240	0	0	0	0	0	0	0	1	0	0	25	0	1	1	0	0	3	1	0	0	4	350
0	0	450	0	32350	28620	0	0	0	0	0	1	0	0	0	0	35	0	1	1	1	2	6	0	0	0	4	450
0	0	120	100	48330	44000	0	0	0	0	0	0	1	0	0	0	32	0	1	0	2	0	6	0	0	0	4	20
0	2700	0	20	56220	51400	0	0	0	5000	0	0	0	1	0	0	43	0	1	0	1	1	9	1	0	0	4	2680
20000	0	1440	70	55370	17000	30000	0	0	0	0	0	0	1	0	0	63	0	1	0	0	1	6	1	0	0	4	21370
55000	0	0	200	15800	15600	0	0	0	0	0	1	0	0	0	0	45	1	1	0	0	0	5	0	0	1	4	54800
12000	0	0	50	73650	0	70000	0	0	0	0	0	0	0	1	0	56	0	1	0	0	0	4	0	0	0	4	11950
14000	1100	0	10	3610	0	0	0	0	8100	0	0	0	0	0	0	75	0	1	0	2	1	5	0	0	0	4	15090
0	2500	900	0	47600	42800	0	0	0	0	0	0	0	0	0	0	38	0	1	0	1	2	5	0	0	0	4	3400
